game_id,a1,a2,a3,a4,a5
0,0.300206,0.150103,0.199451,0.200137,0.150103
1,0.300451,0.150226,0.198796,0.200301,0.150226
2,0.300697,0.150349,0.198141,0.200465,0.150349
3,0.300745,0.150373,0.198013,0.200497,0.150373
4,0.300832,0.150416,0.19778,0.200555,0.150416
5,0.30088,0.15044,0.197652,0.200587,0.15044
6,0.300968,0.150484,0.197419,0.200645,0.150484
7,0.301016,0.150508,0.197292,0.200677,0.150508
8,0.301103,0.150552,0.197058,0.200735,0.150552
9,0.301349,0.150675,0.196402,0.200899,0.150675
10,0.301397,0.150698,0.196275,0.200931,0.150698
11,0.301445,0.150722,0.196147,0.200963,0.150722
12,0.301691,0.150845,0.195491,0.201127,0.150845
13,0.301778,0.150889,0.195258,0.201186,0.150889
14,0.301826,0.150913,0.19513,0.201217,0.150913
15,0.302073,0.151036,0.194473,0.201382,0.151036
16,0.30216,0.15108,0.19424,0.20144,0.15108
17,0.302208,0.151104,0.194113,0.201472,0.151104
18,0.302454,0.151227,0.193455,0.201636,0.151227
19,0.302701,0.151351,0.192797,0.201801,0.151351
20,0.302948,0.151474,0.192138,0.201965,0.151474
21,0.303195,0.151598,0.191479,0.20213,0.151598
22,0.303243,0.151621,0.191353,0.202162,0.151621
23,0.30333,0.151665,0.191119,0.20222,0.151665
24,0.303378,0.151689,0.190992,0.202252,0.151689
25,0.303425,0.151713,0.190866,0.202284,0.151713
26,0.303633,0.151816,0.190313,0.202422,0.151816
27,0.30384,0.15192,0.18976,0.20256,0.15192
28,0.303888,0.151944,0.189633,0.202592,0.151944
29,0.304135,0.152068,0.188973,0.202757,0.152068
30,0.304383,0.152191,0.188312,0.202922,0.152191
31,0.30443,0.152215,0.188186,0.202954,0.152215
32,0.304678,0.152339,0.187525,0.203119,0.152339
33,0.304926,0.152463,0.186863,0.203284,0.152463
34,0.304974,0.152487,0.186737,0.203316,0.152487
35,0.305222,0.152611,0.186076,0.203481,0.152611
36,0.305309,0.152655,0.185842,0.203539,0.152655
37,0.305397,0.152698,0.185609,0.203598,0.152698
38,0.305444,0.152722,0.185483,0.203629,0.152722
39,0.305531,0.152766,0.18525,0.203688,0.152766
40,0.30578,0.15289,0.184587,0.203853,0.15289
41,0.306028,0.153014,0.183924,0.204019,0.153014
42,0.306237,0.153118,0.183369,0.204158,0.153118
43,0.306485,0.153243,0.182705,0.204324,0.153243
44,0.306734,0.153367,0.182042,0.20449,0.153367
45,0.306984,0.153492,0.181377,0.204656,0.153492
46,0.307233,0.153616,0.180713,0.204822,0.153616
47,0.307482,0.153741,0.180048,0.204988,0.153741
48,0.307529,0.153765,0.179922,0.205019,0.153765
49,0.307779,0.153889,0.179257,0.205186,0.153889
50,0.308028,0.154014,0.178591,0.205352,0.154014
51,0.308278,0.154139,0.177925,0.205519,0.154139
52,0.308528,0.154264,0.177259,0.205685,0.154264
53,0.308778,0.154389,0.176592,0.205852,0.154389
54,0.308825,0.154412,0.176467,0.205883,0.154412
55,0.309075,0.154537,0.1758,0.20605,0.154537
56,0.309325,0.154663,0.175133,0.206217,0.154663
57,0.309413,0.154706,0.174899,0.206275,0.154706
58,0.30946,0.15473,0.174775,0.206306,0.15473
59,0.30971,0.154855,0.174106,0.206473,0.154855
60,0.309961,0.15498,0.173438,0.20664,0.15498
61,0.310171,0.155085,0.172878,0.20678,0.155085
62,0.310422,0.155211,0.172209,0.206948,0.155211
63,0.310673,0.155336,0.17154,0.207115,0.155336
64,0.310883,0.155441,0.170979,0.207255,0.155441
65,0.311134,0.155567,0.170309,0.207423,0.155567
66,0.311181,0.15559,0.170185,0.207454,0.15559
67,0.311227,0.155614,0.170061,0.207485,0.155614
68,0.311478,0.155739,0.169391,0.207652,0.155739
69,0.311525,0.155762,0.169267,0.207683,0.155762
70,0.311777,0.155888,0.168596,0.207851,0.155888
71,0.312028,0.156014,0.167925,0.208019,0.156014
72,0.31228,0.15614,0.167253,0.208187,0.15614
73,0.312368,0.156184,0.16702,0.208245,0.156184
74,0.312578,0.156289,0.166458,0.208386,0.156289
75,0.312831,0.156415,0.165785,0.208554,0.156415
76,0.313042,0.156521,0.165222,0.208694,0.156521
77,0.313088,0.156544,0.165099,0.208725,0.156544
78,0.313175,0.156588,0.164866,0.208784,0.156588
79,0.313222,0.156611,0.164742,0.208814,0.156611
80,0.313474,0.156737,0.164069,0.208983,0.156737
81,0.313727,0.156863,0.163396,0.209151,0.156863
82,0.313979,0.15699,0.162722,0.20932,0.15699
83,0.314067,0.157033,0.162488,0.209378,0.157033
84,0.314113,0.157056,0.162365,0.209409,0.157056
85,0.314366,0.157183,0.161691,0.209577,0.157183
86,0.314619,0.15731,0.161016,0.209746,0.15731
87,0.314872,0.157436,0.160341,0.209915,0.157436
