game_id,n_rows,a1,a2,a3,a4,a5,w1,w2,avg_loss_sigma,avg_loss_combined
35,24,0.333014,0.104333,0.176437,0.219044,0.167171,0.57328,0.42672,0.134935,0.18163
36,32,0.333576,0.102961,0.176101,0.219475,0.167888,0.572969,0.427031,0.135157,0.117696
37,24,0.333374,0.103211,0.175739,0.219653,0.168024,0.57129,0.42871,0.129286,0.191705
38,32,0.334671,0.100903,0.175133,0.220569,0.168724,0.571537,0.428463,0.140828,0.092644
39,30,0.335236,0.100364,0.174902,0.220685,0.168813,0.570485,0.429515,0.118758,0.141387
40,26,0.336704,0.098633,0.173777,0.221471,0.169415,0.569404,0.430596,0.136937,0.167922
41,36,0.337449,0.097039,0.173418,0.222065,0.170029,0.56916,0.43084,0.142697,0.124144
42,24,0.337825,0.096169,0.172676,0.222624,0.170706,0.56792,0.43208,0.138104,0.176652
43,24,0.33918,0.094733,0.171248,0.223478,0.171361,0.566743,0.433257,0.139806,0.165926
44,24,0.339322,0.094314,0.170807,0.223884,0.171672,0.565484,0.434516,0.129937,0.168662
45,24,0.341226,0.092153,0.170037,0.224466,0.172118,0.56571,0.43429,0.122634,0.069075
46,32,0.342023,0.090663,0.169308,0.225051,0.172955,0.565106,0.434894,0.141042,0.146026
47,26,0.343549,0.088981,0.168164,0.225786,0.173519,0.564235,0.435765,0.134203,0.154697
48,36,0.344544,0.087184,0.167595,0.226471,0.174206,0.563728,0.436272,0.142145,0.140523
49,38,0.345613,0.085879,0.16648,0.227235,0.174793,0.563043,0.436957,0.138642,0.15075
50,26,0.347136,0.083811,0.165448,0.228126,0.175479,0.562649,0.437351,0.138408,0.133482
51,30,0.348027,0.082549,0.165117,0.228523,0.175784,0.562463,0.437537,0.119283,0.102464
52,24,0.348623,0.082038,0.164541,0.2288,0.175997,0.561494,0.438506,0.130391,0.152967
53,24,0.349483,0.081285,0.163672,0.229231,0.176329,0.560213,0.439787,0.123074,0.16003
54,32,0.351241,0.079033,0.162441,0.230206,0.177079,0.559858,0.440142,0.139784,0.136648
55,24,0.35204,0.077735,0.162013,0.23073,0.177481,0.559737,0.440263,0.127707,0.095694
56,32,0.352933,0.076101,0.16172,0.231315,0.177932,0.56009,0.43991,0.123807,0.075043
57,24,0.354255,0.074511,0.160624,0.231945,0.178665,0.559478,0.440522,0.135889,0.141908
58,30,0.35357,0.074791,0.161383,0.231745,0.178511,0.558664,0.441336,0.121696,0.140349
59,32,0.355431,0.072447,0.160345,0.232604,0.179173,0.558738,0.441262,0.123438,0.086243
60,26,0.356471,0.071049,0.159244,0.233428,0.179808,0.557868,0.442132,0.14004,0.161864
61,32,0.357733,0.068979,0.158978,0.234035,0.180275,0.558259,0.441741,0.123454,0.072173
62,24,0.357867,0.068625,0.158243,0.234434,0.180831,0.556703,0.443297,0.138241,0.197247
63,32,0.359072,0.067133,0.157662,0.234924,0.181209,0.556967,0.443033,0.129123,0.083624
64,24,0.359313,0.066377,0.1571,0.235392,0.181818,0.555825,0.444175,0.133341,0.171045
65,24,0.360838,0.064629,0.15619,0.236031,0.182312,0.556102,0.443898,0.125282,0.075117
66,26,0.361939,0.063225,0.15519,0.236766,0.18288,0.554932,0.445068,0.140117,0.181709
67,24,0.362692,0.061999,0.15479,0.237259,0.183261,0.554805,0.445195,0.125021,0.096519
68,36,0.364581,0.05931,0.153793,0.238078,0.184238,0.554676,0.445324,0.124198,0.102707
69,32,0.36525,0.058617,0.153267,0.238287,0.184578,0.553648,0.446352,0.1246,0.150423
70,26,0.366491,0.057243,0.152529,0.238778,0.184959,0.5525,0.4475,0.114664,0.152765
71,30,0.367006,0.05659,0.152162,0.238951,0.185291,0.55144,0.44856,0.122818,0.147586
72,30,0.368821,0.054856,0.150855,0.239642,0.185827,0.550725,0.449275,0.113853,0.117849
73,32,0.368534,0.055114,0.150623,0.239687,0.186041,0.550043,0.449957,0.136992,0.153163
74,24,0.369672,0.053883,0.149632,0.240298,0.186515,0.548926,0.451074,0.12029,0.156623
75,24,0.370689,0.052892,0.148846,0.240726,0.186847,0.548159,0.451841,0.122009,0.140195
76,38,0.371778,0.050541,0.148201,0.241359,0.188122,0.548103,0.451897,0.115606,0.095619
77,24,0.372643,0.049335,0.147957,0.241688,0.188377,0.547987,0.452013,0.117829,0.098748
78,26,0.373912,0.048047,0.146744,0.242251,0.189046,0.546822,0.453178,0.120409,0.160699
79,24,0.374051,0.047425,0.146271,0.242649,0.189605,0.545436,0.454564,0.134997,0.19074
80,30,0.374277,0.046635,0.145719,0.243043,0.190325,0.544478,0.455522,0.128651,0.161131
81,26,0.374797,0.046104,0.144876,0.243523,0.190701,0.543233,0.456767,0.13395,0.181939
82,30,0.375973,0.044367,0.143659,0.244399,0.191603,0.542964,0.457036,0.129731,0.120976
83,26,0.377144,0.043487,0.142473,0.2449,0.191996,0.541736,0.458264,0.121211,0.163085
84,32,0.376205,0.044043,0.143532,0.244521,0.191699,0.541064,0.458936,0.124191,0.141638
85,32,0.377208,0.042928,0.142794,0.244998,0.192073,0.540518,0.459482,0.119489,0.129744
86,26,0.377557,0.042371,0.142597,0.245224,0.19225,0.539776,0.460224,0.125781,0.146354
87,30,0.378481,0.041442,0.141864,0.245638,0.192575,0.539314,0.460686,0.121877,0.127521
88,24,0.379038,0.040299,0.142247,0.245752,0.192664,0.537935,0.462065,0.116738,0.165408
89,26,0.378515,0.040938,0.141939,0.24586,0.192748,0.536876,0.463124,0.134544,0.170012
90,24,0.379282,0.040291,0.141166,0.246226,0.193035,0.536779,0.463221,0.124221,0.101297
91,32,0.380398,0.038302,0.140267,0.247002,0.194031,0.536519,0.463481,0.118099,0.111999
92,30,0.381633,0.036663,0.139461,0.24768,0.194564,0.536226,0.463774,0.119895,0.110684
93,32,0.383235,0.034561,0.137613,0.248881,0.19571,0.535813,0.464187,0.132402,0.132451
94,24,0.383349,0.034625,0.137305,0.248954,0.195767,0.534295,0.465705,0.129233,0.188578
95,26,0.383551,0.034148,0.137089,0.249228,0.195983,0.533331,0.466669,0.128363,0.160628
96,36,0.383045,0.034131,0.137209,0.249354,0.196261,0.532538,0.467462,0.131651,0.156078
97,32,0.383226,0.033938,0.136416,0.249704,0.196715,0.531832,0.468168,0.126648,0.14275
98,32,0.384207,0.032737,0.135808,0.250168,0.197081,0.530984,0.469016,0.125591,0.149016
99,30,0.385045,0.03158,0.13527,0.250527,0.197579,0.530554,0.469446,0.119011,0.122643
100,24,0.385145,0.0311,0.134855,0.250971,0.197929,0.52968,0.47032,0.12906,0.156346
101,32,0.386289,0.029972,0.133819,0.251541,0.198379,0.529146,0.470854,0.115855,0.125906
102,26,0.387365,0.028757,0.13302,0.251938,0.19892,0.528592,0.471408,0.118722,0.128501
103,30,0.389001,0.027074,0.132173,0.252437,0.199315,0.527726,0.472274,0.100877,0.1212
104,26,0.388697,0.027055,0.132049,0.252687,0.199512,0.526846,0.473154,0.13272,0.160114
105,26,0.388848,0.026464,0.131827,0.252928,0.199932,0.52617,0.47383,0.1278,0.144945
106,26,0.38932,0.025852,0.131861,0.252987,0.199979,0.524965,0.475035,0.11635,0.157357
107,30,0.390502,0.024322,0.131147,0.253581,0.200448,0.525041,0.474959,0.110877,0.085643
108,32,0.391179,0.023276,0.130728,0.254021,0.200796,0.524725,0.475275,0.126968,0.123628
109,38,0.392073,0.021697,0.130206,0.254528,0.201497,0.524656,0.475344,0.111934,0.093955
110,36,0.392136,0.021306,0.130069,0.254699,0.20179,0.524136,0.475864,0.126178,0.132112
111,30,0.392835,0.020045,0.129738,0.254967,0.202415,0.524,0.476,0.116079,0.106084
112,30,0.393489,0.019718,0.128453,0.255501,0.202839,0.523051,0.476949,0.123685,0.149816
113,30,0.393799,0.019276,0.127813,0.255702,0.203411,0.52193,0.47807,0.126291,0.16419
114,32,0.393826,0.019313,0.127625,0.255771,0.203465,0.521308,0.478692,0.126415,0.138896
115,24,0.394462,0.018827,0.127389,0.255818,0.203503,0.521161,0.478839,0.112671,0.096625
116,26,0.396309,0.016395,0.126056,0.256887,0.204353,0.520643,0.479357,0.114855,0.123898
117,32,0.397142,0.015327,0.125231,0.257478,0.204823,0.519749,0.480251,0.127609,0.152707
118,36,0.398915,0.012962,0.124406,0.258178,0.205539,0.519698,0.480302,0.093883,0.072891
119,24,0.400208,0.011409,0.123806,0.258658,0.205921,0.519096,0.480904,0.109808,0.117367
120,30,0.401261,0.010074,0.123057,0.259231,0.206377,0.519243,0.480757,0.117481,0.087087
121,24,0.401676,0.010022,0.121658,0.259808,0.206836,0.51802,0.48198,0.129981,0.175148
122,24,0.401612,0.010013,0.120881,0.260143,0.207351,0.51689,0.48311,0.137063,0.177868
123,32,0.401558,0.009999,0.121013,0.260108,0.207323,0.516456,0.483544,0.12482,0.128823
124,24,0.401591,0.010013,0.120124,0.260438,0.207835,0.515342,0.484658,0.129054,0.167337
125,30,0.401759,0.010035,0.119737,0.260547,0.207922,0.514718,0.485282,0.129349,0.138734
126,24,0.40223,0.010007,0.118964,0.260731,0.208068,0.513778,0.486222,0.115276,0.141959
127,32,0.403018,0.010013,0.117565,0.261068,0.208337,0.513167,0.486833,0.109354,0.123684
128,26,0.403625,0.010011,0.116444,0.261354,0.208566,0.512637,0.487363,0.115366,0.125451
129,32,0.402856,0.010444,0.11726,0.261087,0.208353,0.512188,0.487812,0.138755,0.145813
130,24,0.403271,0.01001,0.116548,0.261356,0.208815,0.511227,0.488773,0.122272,0.148456
131,24,0.403489,0.009997,0.116504,0.261267,0.208744,0.510664,0.489336,0.116771,0.125891
132,32,0.403761,0.010009,0.11561,0.261494,0.209127,0.510137,0.489863,0.122658,0.130698
133,26,0.403836,0.010007,0.115193,0.261684,0.209279,0.509124,0.490876,0.128912,0.164273
134,24,0.404064,0.010001,0.11466,0.26172,0.209555,0.507947,0.492053,0.112559,0.15213
135,24,0.403099,0.010846,0.115349,0.261403,0.209302,0.507126,0.492874,0.134032,0.156569
136,30,0.404311,0.010012,0.114418,0.261711,0.209548,0.506086,0.493914,0.098345,0.123888
137,26,0.4045,0.01001,0.113525,0.261975,0.209989,0.50484,0.49516,0.128729,0.174712
138,32,0.405293,0.009996,0.112939,0.261869,0.209904,0.503772,0.496228,0.096708,0.129041
139,30,0.405122,0.010207,0.112903,0.261867,0.209902,0.503101,0.496899,0.131638,0.145986
140,30,0.405493,0.009998,0.112835,0.261814,0.20986,0.502938,0.497062,0.112289,0.101681
141,24,0.405853,0.010011,0.111921,0.262114,0.2101,0.501557,0.498443,0.132351,0.183599
142,24,0.405898,0.009998,0.111961,0.262074,0.210068,0.501046,0.498954,0.119341,0.125141
143,24,0.405737,0.010201,0.11216,0.26194,0.209961,0.500158,0.499842,0.121382,0.144573
144,30,0.405606,0.010007,0.111932,0.262128,0.210326,0.499338,0.500662,0.140183,0.161143
145,32,0.405478,0.010187,0.112697,0.261674,0.209963,0.498434,0.501566,0.118619,0.146003
146,30,0.405191,0.0106,0.112463,0.261735,0.210011,0.497512,0.502488,0.130161,0.157387
147,26,0.405197,0.010854,0.111938,0.261881,0.210129,0.496355,0.503645,0.124795,0.16407
148,32,0.405319,0.010323,0.111844,0.26196,0.210554,0.495845,0.504155,0.119006,0.126384
149,32,0.405571,0.009995,0.112139,0.261839,0.210456,0.495216,0.504784,0.10707,0.121144
150,32,0.405174,0.010434,0.111967,0.261813,0.210613,0.494522,0.505478,0.138127,0.153948
151,32,0.405845,0.010023,0.110642,0.262403,0.211088,0.494516,0.505484,0.116794,0.097602
152,30,0.406312,0.010006,0.109923,0.262552,0.211208,0.493678,0.506322,0.117247,0.13904
153,30,0.406885,0.010007,0.109014,0.262737,0.211357,0.493305,0.506695,0.110269,0.112342
154,26,0.407277,0.01001,0.108162,0.262991,0.211561,0.492802,0.507198,0.117122,0.124951
155,24,0.40696,0.010139,0.107917,0.263093,0.211891,0.491424,0.508576,0.13464,0.185036
156,30,0.407403,0.010015,0.106885,0.263488,0.212209,0.491007,0.508993,0.123388,0.124936
157,26,0.407714,0.010008,0.106217,0.26369,0.212371,0.490548,0.509452,0.122813,0.127238
158,24,0.408265,0.01,0.105697,0.263677,0.212361,0.489764,0.510236,0.113298,0.133033
159,30,0.408667,0.010004,0.105099,0.263783,0.212447,0.488965,0.511035,0.11717,0.137108
160,24,0.40903,0.009995,0.104725,0.263657,0.212593,0.48768,0.51232,0.117438,0.161013
161,24,0.409356,0.009999,0.104431,0.263637,0.212577,0.487193,0.512807,0.117128,0.123364
162,32,0.409399,0.010003,0.104244,0.263715,0.212639,0.486587,0.513413,0.126452,0.138497
163,24,0.409829,0.010002,0.103483,0.263761,0.212925,0.486189,0.513811,0.117123,0.119617
164,30,0.410196,0.010002,0.102823,0.263814,0.213165,0.485751,0.514249,0.116339,0.11633
165,24,0.410899,0.010013,0.10151,0.264145,0.213433,0.484785,0.515215,0.115479,0.143407
166,26,0.411732,0.010001,0.100624,0.264181,0.213462,0.484163,0.515837,0.101908,0.113387
167,30,0.412363,0.010019,0.099048,0.264693,0.213876,0.48359,0.51641,0.117371,0.126264
168,30,0.412134,0.009988,0.099889,0.264372,0.213617,0.482803,0.517197,0.116766,0.137366
169,30,0.412567,0.010015,0.098519,0.264757,0.214143,0.482339,0.517661,0.123354,0.128283
170,24,0.412939,0.010005,0.097687,0.264879,0.21449,0.48175,0.51825,0.114718,0.125512
171,32,0.41285,0.010006,0.097263,0.265051,0.21483,0.481042,0.518958,0.124621,0.143719
172,36,0.41308,0.009995,0.097273,0.264924,0.214727,0.480666,0.519334,0.111212,0.112412
173,24,0.413727,0.010007,0.096279,0.26511,0.214877,0.480276,0.519724,0.117672,0.120465
174,24,0.414099,0.010012,0.095351,0.265415,0.215125,0.479654,0.520346,0.124201,0.137131
175,24,0.414377,0.010007,0.094754,0.265593,0.215269,0.479668,0.520332,0.122113,0.097025
176,32,0.414718,0.010004,0.093855,0.26569,0.215734,0.479524,0.520476,0.114592,0.105701
177,30,0.415253,0.010013,0.092689,0.266033,0.216012,0.478946,0.521054,0.120206,0.127755
178,24,0.415642,0.010005,0.092073,0.266162,0.216117,0.477524,0.522476,0.114799,0.16233
179,26,0.415922,0.010009,0.091354,0.266403,0.216312,0.476719,0.523281,0.128223,0.15267
180,32,0.41612,0.010007,0.090636,0.26658,0.216658,0.476505,0.523495,0.126876,0.11871
181,24,0.416183,0.010013,0.089692,0.266926,0.217187,0.475072,0.524928,0.135218,0.187563
182,32,0.416137,0.009992,0.090169,0.266699,0.217003,0.474914,0.525086,0.119362,0.111987
183,24,0.416303,0.010015,0.089232,0.267111,0.217338,0.47398,0.52602,0.129377,0.157443
184,30,0.41704,0.010004,0.08829,0.267231,0.217435,0.473533,0.526467,0.107449,0.108797
185,30,0.417491,0.010004,0.087432,0.267337,0.217736,0.473564,0.526436,0.109811,0.09002
186,30,0.41808,0.010011,0.086304,0.26763,0.217975,0.472997,0.527003,0.116295,0.123745
187,30,0.41842,0.010001,0.085695,0.267665,0.218218,0.472691,0.527309,0.125775,0.123106
188,24,0.418855,0.010001,0.085217,0.267689,0.218238,0.471698,0.528302,0.110612,0.139322
189,36,0.419341,0.010003,0.084396,0.267773,0.218486,0.47092,0.52908,0.11262,0.134427
190,30,0.419572,0.009999,0.083824,0.267738,0.218868,0.470541,0.529459,0.115601,0.117011
191,26,0.419705,0.01001,0.083176,0.268015,0.219094,0.469417,0.530583,0.115812,0.151166
192,30,0.420504,0.010002,0.082271,0.268077,0.219146,0.468985,0.531015,0.105544,0.10796
193,24,0.421218,0.010013,0.080937,0.268413,0.21942,0.467654,0.532346,0.115213,0.159387
194,24,0.421137,0.010009,0.080563,0.268665,0.219626,0.46689,0.53311,0.128873,0.146642
195,24,0.42135,0.010016,0.079295,0.269105,0.220234,0.465622,0.534378,0.1272,0.171257
196,26,0.421372,0.010006,0.078775,0.269259,0.220589,0.464834,0.535166,0.128537,0.152005
197,24,0.421441,0.010013,0.077816,0.269608,0.221122,0.463878,0.536122,0.127072,0.156986
198,26,0.421451,0.010023,0.077417,0.269816,0.221293,0.462806,0.537194,0.126237,0.161574
199,30,0.421565,0.010012,0.07674,0.270132,0.221552,0.461857,0.538143,0.130644,0.158758
200,32,0.422225,0.009996,0.076111,0.270012,0.221656,0.462029,0.537971,0.101361,0.078379
201,32,0.421846,0.009997,0.076652,0.269923,0.221582,0.46174,0.53826,0.129718,0.12696
202,26,0.422241,0.010015,0.075522,0.270317,0.221905,0.460898,0.539102,0.123256,0.148363
203,30,0.422147,0.01009,0.075008,0.2705,0.222254,0.459795,0.540205,0.130103,0.163251
204,26,0.422257,0.010008,0.074596,0.270711,0.222428,0.459134,0.540866,0.12294,0.139574
205,24,0.423169,0.009992,0.074072,0.270507,0.22226,0.458302,0.541698,0.09879,0.118102
206,30,0.423307,0.009995,0.074186,0.270367,0.222145,0.458135,0.541865,0.114305,0.106335
207,24,0.423484,0.010015,0.07298,0.270785,0.222736,0.457295,0.542705,0.129095,0.153859
208,26,0.424101,0.010015,0.07162,0.271193,0.223072,0.45633,0.54367,0.121774,0.152586
209,24,0.424276,0.010007,0.07088,0.271371,0.223466,0.455011,0.544989,0.131647,0.176897
210,32,0.424699,0.009993,0.070796,0.271192,0.223319,0.454317,0.545683,0.105281,0.11848
211,30,0.424636,0.010007,0.070065,0.271395,0.223897,0.454118,0.545882,0.129974,0.122806
212,32,0.425403,0.010005,0.069044,0.271535,0.224013,0.454053,0.545947,0.097069,0.082645
213,36,0.425851,0.009993,0.068951,0.271347,0.223858,0.453358,0.546642,0.101659,0.11622
214,30,0.425296,0.010645,0.068858,0.271236,0.223964,0.45269,0.54731,0.139683,0.153298
215,26,0.426313,0.010015,0.067747,0.271633,0.224292,0.45144,0.54856,0.115809,0.15583
216,32,0.426674,0.010004,0.066814,0.271742,0.224767,0.451579,0.548421,0.113564,0.091587
217,24,0.427509,0.010004,0.065767,0.271857,0.224863,0.451859,0.548141,0.101513,0.068204
218,24,0.428047,0.010004,0.065022,0.271971,0.224957,0.451426,0.548574,0.117174,0.122119
219,36,0.428375,0.009998,0.064628,0.271924,0.225075,0.450941,0.549059,0.111066,0.114157
220,32,0.428457,0.01,0.064541,0.271925,0.225077,0.451331,0.548669,0.109841,0.077592
221,24,0.429022,0.010009,0.063529,0.272165,0.225275,0.449942,0.550058,0.114796,0.158338
222,26,0.429262,0.010011,0.062755,0.272456,0.225516,0.448727,0.551273,0.128672,0.168894
223,24,0.429443,0.009999,0.062618,0.272438,0.225501,0.448798,0.551202,0.117507,0.096036
224,32,0.429879,0.010006,0.061892,0.272594,0.22563,0.448726,0.551274,0.114113,0.10431
225,32,0.429448,0.01029,0.062798,0.272178,0.225286,0.448142,0.551858,0.123203,0.13611
226,32,0.430462,0.010008,0.06165,0.272406,0.225474,0.447854,0.552146,0.095035,0.090891
227,24,0.430968,0.010003,0.06073,0.272499,0.225799,0.447129,0.552871,0.116913,0.133326
228,24,0.43104,0.010162,0.059866,0.272846,0.226086,0.445434,0.554566,0.135123,0.194609
229,30,0.430934,0.010006,0.059611,0.27302,0.226429,0.445056,0.554944,0.140039,0.143058
230,32,0.431349,0.010011,0.058622,0.273331,0.226687,0.444778,0.555222,0.111447,0.109575
231,26,0.431996,0.010011,0.057186,0.273637,0.227169,0.444363,0.555637,0.114783,0.121027
232,36,0.431865,0.009997,0.057163,0.273554,0.227421,0.444291,0.555709,0.120352,0.106594
233,30,0.432835,0.010009,0.055712,0.27381,0.227634,0.443543,0.556457,0.10036,0.112718
234,24,0.432616,0.010006,0.055638,0.273971,0.227768,0.442598,0.557402,0.134885,0.160736
235,26,0.432925,0.010012,0.05471,0.274306,0.228047,0.441516,0.558484,0.128658,0.164136
236,30,0.433507,0.010012,0.053334,0.274623,0.228525,0.440801,0.559199,0.118859,0.135787
237,24,0.433569,0.01003,0.052629,0.274963,0.228808,0.439493,0.560507,0.135054,0.178603
238,24,0.434119,0.010004,0.051882,0.275085,0.22891,0.439131,0.560869,0.117073,0.118996
239,30,0.433668,0.00999,0.052872,0.274799,0.228672,0.43957,0.56043,0.119145,0.084386
240,30,0.434108,0.010002,0.052308,0.27486,0.228722,0.439164,0.560836,0.107899,0.108829
241,24,0.434655,0.010008,0.051339,0.275087,0.228911,0.438112,0.561888,0.114819,0.144571
242,30,0.435072,0.010009,0.050067,0.275329,0.229524,0.438023,0.561977,0.112759,0.102945
243,24,0.434512,0.010666,0.050068,0.275275,0.229479,0.43665,0.56335,0.134728,0.180527
244,26,0.434676,0.010009,0.049888,0.275518,0.22991,0.435813,0.564187,0.124448,0.148598
245,32,0.434484,0.010419,0.050273,0.275189,0.229635,0.434746,0.565254,0.118498,0.148371
246,24,0.43533,0.01001,0.04934,0.275459,0.229861,0.434268,0.565732,0.110396,0.115069
247,24,0.436415,0.010005,0.048026,0.275587,0.229967,0.433626,0.566374,0.104069,0.117154
248,24,0.436847,0.010009,0.046899,0.275828,0.230417,0.43187,0.56813,0.121714,0.180596
249,26,0.437357,0.010012,0.045795,0.27615,0.230686,0.431309,0.568691,0.120806,0.133278
250,26,0.438116,0.009995,0.045323,0.276003,0.230563,0.430156,0.569844,0.10193,0.135833
251,24,0.438525,0.01,0.044676,0.275995,0.230804,0.428776,0.571224,0.118193,0.162105
252,32,0.438849,0.010009,0.043862,0.276257,0.231023,0.428372,0.571628,0.111973,0.113896
253,38,0.43899,0.009994,0.043862,0.276096,0.231058,0.428012,0.571988,0.112105,0.115298
254,30,0.438374,0.010155,0.04459,0.275948,0.230934,0.427457,0.572543,0.139841,0.150283
255,24,0.438734,0.010008,0.043465,0.276174,0.231619,0.426824,0.573176,0.121509,0.134004
256,26,0.438914,0.01002,0.04204,0.27672,0.232306,0.425897,0.574103,0.126094,0.153057
257,32,0.439146,0.010013,0.040956,0.277091,0.232794,0.425363,0.574637,0.12938,0.139917
258,24,0.438312,0.011284,0.040937,0.276864,0.232603,0.424437,0.575563,0.134698,0.160733
259,30,0.438805,0.010307,0.04118,0.276995,0.232713,0.424526,0.575474,0.109006,0.092921
260,32,0.438923,0.010003,0.04123,0.277069,0.232775,0.424769,0.575231,0.115898,0.091226
261,26,0.439169,0.010011,0.040436,0.277362,0.233022,0.423572,0.576428,0.128579,0.166215
262,30,0.439027,0.010289,0.040634,0.277181,0.232869,0.423044,0.576956,0.118538,0.126542
263,30,0.438745,0.010001,0.040753,0.277203,0.233298,0.422491,0.577509,0.127904,0.139006
264,26,0.438836,0.010002,0.040327,0.27726,0.233575,0.42224,0.57776,0.120226,0.11625
265,32,0.438844,0.009999,0.040351,0.277244,0.233562,0.422469,0.577531,0.110744,0.088082
266,32,0.439971,0.010008,0.038811,0.277463,0.233747,0.422054,0.577946,0.0882,0.090573
267,30,0.440302,0.010003,0.038107,0.277552,0.234036,0.421824,0.578176,0.117748,0.115377
268,24,0.440367,0.009997,0.037972,0.277459,0.234205,0.421053,0.578947,0.125577,0.14432
269,24,0.441247,0.01,0.037092,0.277457,0.234204,0.420398,0.579602,0.10378,0.11638
270,32,0.441563,0.010007,0.036025,0.277656,0.234749,0.419838,0.580162,0.120696,0.131429
271,32,0.441608,0.010003,0.035843,0.277732,0.234814,0.419561,0.580439,0.126537,0.126534
272,30,0.441647,0.010009,0.035095,0.277996,0.235252,0.419112,0.580888,0.130229,0.136844
273,34,0.441704,0.009999,0.035103,0.277967,0.235227,0.418565,0.581435,0.121396,0.13263
274,26,0.441966,0.010011,0.034041,0.27827,0.235712,0.417517,0.582483,0.124661,0.156147
275,30,0.4418,0.010005,0.03375,0.278404,0.236041,0.416915,0.583085,0.139993,0.151615
276,24,0.442375,0.010009,0.03272,0.278648,0.236248,0.415614,0.584386,0.114573,0.153542
277,24,0.442176,0.010006,0.032353,0.278822,0.236643,0.414769,0.585231,0.134735,0.155909
278,24,0.442752,0.010009,0.031322,0.279067,0.23685,0.413459,0.586541,0.114573,0.153536
279,26,0.443189,0.010015,0.030113,0.279481,0.237202,0.412369,0.587631,0.128709,0.163068
280,32,0.443628,0.010015,0.028887,0.279906,0.237563,0.411912,0.588088,0.120897,0.126871
281,32,0.444071,0.010008,0.028027,0.280136,0.237758,0.412371,0.587629,0.110123,0.078721
282,32,0.444615,0.010007,0.027123,0.280331,0.237924,0.412213,0.587787,0.114707,0.108214
