game_id,a1,a2,a3,a4,a5
364,0.330727,0.167373,0.076094,0.223164,0.202641
365,0.330842,0.167431,0.075775,0.223241,0.202711
366,0.331012,0.167585,0.075056,0.223447,0.202899
367,0.330956,0.167697,0.074717,0.223596,0.203034
368,0.330945,0.167835,0.073991,0.22378,0.203449
369,0.330873,0.167942,0.073685,0.223922,0.203578
370,0.330734,0.167871,0.074075,0.223828,0.203492
371,0.331346,0.167833,0.073599,0.223777,0.203446
372,0.331335,0.167971,0.072872,0.223961,0.203862
373,0.33152,0.168185,0.071925,0.224247,0.204122
374,0.331648,0.168307,0.071367,0.224409,0.204269
375,0.331819,0.168462,0.070645,0.224616,0.204458
376,0.332211,0.168422,0.070395,0.224563,0.204409
377,0.332282,0.168458,0.070196,0.224611,0.204453
378,0.332332,0.168542,0.069641,0.224723,0.204763
379,0.332253,0.168671,0.069263,0.224894,0.204919
380,0.33286,0.168938,0.067707,0.225251,0.205244
381,0.332728,0.16907,0.067372,0.225426,0.205404
382,0.333205,0.169038,0.067009,0.225383,0.205365
383,0.333328,0.169159,0.066247,0.225545,0.205721
384,0.333621,0.169139,0.065627,0.225518,0.206094
385,0.333754,0.169264,0.065052,0.225685,0.206246
386,0.333815,0.169067,0.065687,0.225423,0.206007
387,0.333686,0.169002,0.065649,0.225336,0.206326
388,0.333917,0.169076,0.065155,0.225435,0.206416
389,0.33371,0.168971,0.065735,0.225295,0.206288
390,0.333245,0.169162,0.065521,0.22555,0.206521
391,0.332964,0.169363,0.06509,0.225817,0.206766
392,0.333035,0.169399,0.064891,0.225865,0.20681
393,0.333207,0.169555,0.064164,0.226073,0.207001
394,0.333565,0.169439,0.064219,0.225918,0.206859
395,0.33366,0.169678,0.063273,0.226238,0.207151
396,0.333775,0.169736,0.062951,0.226315,0.207222
397,0.334523,0.169766,0.062098,0.226354,0.207258
398,0.33399,0.169934,0.061637,0.226578,0.207862
399,0.33406,0.169882,0.061749,0.22651,0.207799
400,0.334066,0.170036,0.061195,0.226715,0.207987
