game_id,a1,a2,a3,a4,a5
0,0.300175,0.150087,0.199534,0.200116,0.150087
1,0.300371,0.150186,0.19901,0.200247,0.150186
2,0.300604,0.150302,0.19839,0.200403,0.150302
3,0.300779,0.150389,0.197923,0.200519,0.150389
4,0.300975,0.150488,0.197399,0.20065,0.150488
5,0.301151,0.150575,0.196932,0.200767,0.150575
6,0.30121,0.150605,0.196774,0.200807,0.150605
7,0.301407,0.150703,0.196249,0.200938,0.150703
8,0.301604,0.150802,0.195724,0.201069,0.150802
9,0.301721,0.15086,0.195411,0.201147,0.15086
10,0.301918,0.150959,0.194886,0.201279,0.150959
11,0.301977,0.150988,0.194728,0.201318,0.150988
12,0.302094,0.151047,0.194415,0.201396,0.151047
13,0.302291,0.151146,0.193889,0.201528,0.151146
14,0.302489,0.151244,0.193363,0.201659,0.151244
15,0.302664,0.151332,0.192895,0.201776,0.151332
16,0.302723,0.151362,0.192738,0.201816,0.151362
17,0.302921,0.15146,0.192211,0.201947,0.15146
18,0.30298,0.15149,0.192054,0.201987,0.15149
19,0.303039,0.151519,0.191896,0.202026,0.151519
20,0.303273,0.151637,0.191272,0.202182,0.151637
21,0.303471,0.151735,0.190745,0.202314,0.151735
22,0.303588,0.151794,0.190431,0.202392,0.151794
23,0.303823,0.151911,0.189806,0.202548,0.151911
24,0.304057,0.152029,0.189181,0.202705,0.152029
25,0.304233,0.152117,0.188711,0.202822,0.152117
26,0.304468,0.152234,0.188086,0.202979,0.152234
27,0.304703,0.152351,0.187459,0.203135,0.152351
28,0.304762,0.152381,0.187302,0.203175,0.152381
29,0.30496,0.15248,0.186773,0.203307,0.15248
30,0.305019,0.15251,0.186616,0.203346,0.15251
31,0.305217,0.152609,0.186087,0.203478,0.152609
32,0.305453,0.152726,0.18546,0.203635,0.152726
33,0.305688,0.152844,0.184832,0.203792,0.152844
34,0.305865,0.152932,0.184361,0.20391,0.152932
35,0.305923,0.152962,0.184204,0.203949,0.152962
36,0.306122,0.153061,0.183674,0.204082,0.153061
37,0.306321,0.153161,0.183144,0.204214,0.153161
38,0.306498,0.153249,0.182672,0.204332,0.153249
39,0.306675,0.153337,0.182201,0.20445,0.153337
40,0.306852,0.153426,0.181729,0.204568,0.153426
41,0.307088,0.153544,0.1811,0.204725,0.153544
42,0.307287,0.153643,0.180568,0.204858,0.153643
43,0.307346,0.153673,0.180412,0.204897,0.153673
44,0.307582,0.153791,0.179782,0.205055,0.153791
45,0.307759,0.15388,0.179309,0.205173,0.15388
46,0.307877,0.153939,0.178995,0.205251,0.153939
47,0.307995,0.153998,0.17868,0.20533,0.153998
48,0.308232,0.154116,0.178049,0.205488,0.154116
49,0.308431,0.154216,0.177516,0.205621,0.154216
50,0.30849,0.154245,0.17736,0.20566,0.154245
51,0.308727,0.154363,0.176728,0.205818,0.154363
52,0.308786,0.154393,0.176572,0.205857,0.154393
53,0.308963,0.154482,0.176098,0.205975,0.154482
54,0.309141,0.15457,0.175625,0.206094,0.15457
55,0.309341,0.15467,0.175091,0.206227,0.15467
56,0.309541,0.15477,0.174558,0.206361,0.15477
57,0.309659,0.15483,0.174242,0.206439,0.15483
58,0.309859,0.15493,0.173709,0.206573,0.15493
59,0.31006,0.15503,0.173175,0.206706,0.15503
60,0.310238,0.155119,0.1727,0.206825,0.155119
61,0.310438,0.155219,0.172165,0.206959,0.155219
62,0.310676,0.155338,0.171531,0.207117,0.155338
63,0.310876,0.155438,0.170996,0.207251,0.155438
64,0.310935,0.155467,0.17084,0.20729,0.155467
65,0.311136,0.155568,0.170305,0.207424,0.155568
66,0.311194,0.155597,0.170149,0.207463,0.155597
67,0.311372,0.155686,0.169673,0.207582,0.155686
68,0.311573,0.155787,0.169138,0.207716,0.155787
69,0.311632,0.155816,0.168982,0.207755,0.155816
70,0.311833,0.155916,0.168446,0.207889,0.155916
71,0.312034,0.156017,0.167909,0.208023,0.156017
72,0.312273,0.156136,0.167273,0.208182,0.156136
73,0.312451,0.156226,0.166797,0.208301,0.156226
74,0.31257,0.156285,0.166481,0.20838,0.156285
75,0.312749,0.156374,0.166004,0.208499,0.156374
76,0.312988,0.156494,0.165367,0.208658,0.156494
77,0.313189,0.156595,0.164829,0.208793,0.156595
78,0.313428,0.156714,0.164191,0.208952,0.156714
79,0.313487,0.156743,0.164035,0.208991,0.156743
80,0.313666,0.156833,0.163558,0.209111,0.156833
81,0.313845,0.156922,0.16308,0.20923,0.156922
82,0.314047,0.157023,0.162542,0.209364,0.157023
83,0.314249,0.157124,0.162004,0.209499,0.157124
84,0.314488,0.157244,0.161364,0.209659,0.157244
85,0.314547,0.157273,0.161209,0.209698,0.157273
86,0.314749,0.157374,0.16067,0.209832,0.157374
87,0.314928,0.157464,0.160192,0.209952,0.157464
88,0.315108,0.157554,0.159713,0.210072,0.157554
89,0.31531,0.157655,0.159174,0.210207,0.157655
90,0.315368,0.157684,0.159018,0.210245,0.157684
91,0.31557,0.157785,0.158479,0.21038,0.157785
92,0.315773,0.157886,0.157939,0.210515,0.157886
93,0.315953,0.157976,0.15746,0.210635,0.157976
94,0.316072,0.158036,0.157142,0.210714,0.158036
95,0.316274,0.158137,0.156602,0.210849,0.158137
96,0.316332,0.158166,0.156447,0.210888,0.158166
97,0.316391,0.158195,0.156292,0.210927,0.158195
98,0.316593,0.158297,0.155751,0.211062,0.158297
99,0.316796,0.158398,0.15521,0.211197,0.158398
100,0.316976,0.158488,0.15473,0.211318,0.158488
101,0.317217,0.158609,0.154087,0.211478,0.158609
102,0.317336,0.158668,0.153769,0.211558,0.158668
103,0.317578,0.158789,0.153126,0.211719,0.158789
104,0.317758,0.158879,0.152645,0.211839,0.158879
105,0.318,0.159,0.152001,0.212,0.159
106,0.31818,0.15909,0.15152,0.21212,0.15909
107,0.318384,0.159192,0.150977,0.212256,0.159192
108,0.318587,0.159294,0.150434,0.212391,0.159294
109,0.318768,0.159384,0.149953,0.212512,0.159384
110,0.318986,0.159493,0.149371,0.212657,0.159493
111,0.31902,0.15951,0.14928,0.21268,0.15951
112,0.319054,0.159527,0.14919,0.212703,0.159527
113,0.319272,0.159636,0.148608,0.212848,0.159636
114,0.319452,0.159726,0.148128,0.212968,0.159726
115,0.319547,0.159774,0.147874,0.213032,0.159774
116,0.319727,0.159864,0.147394,0.213152,0.159864
117,0.319884,0.159942,0.146975,0.213256,0.159942
118,0.320103,0.160052,0.146392,0.213402,0.160052
119,0.320137,0.160069,0.146301,0.213425,0.160069
120,0.320294,0.160147,0.145882,0.21353,0.160147
121,0.320475,0.160237,0.145401,0.21365,0.160237
122,0.320509,0.160254,0.145311,0.213672,0.160254
123,0.320542,0.160271,0.14522,0.213695,0.160271
124,0.320761,0.160381,0.144636,0.213841,0.160381
125,0.320919,0.160459,0.144217,0.213946,0.160459
126,0.321099,0.16055,0.143735,0.214066,0.16055
127,0.321195,0.160597,0.14348,0.21413,0.160597
128,0.321376,0.160688,0.142998,0.21425,0.160688
129,0.321556,0.160778,0.142516,0.214371,0.160778
130,0.321714,0.160857,0.142096,0.214476,0.160857
131,0.321872,0.160936,0.141676,0.214581,0.160936
132,0.322029,0.161015,0.141255,0.214686,0.161015
133,0.32221,0.161105,0.140772,0.214807,0.161105
134,0.322244,0.161122,0.140682,0.214829,0.161122
135,0.322425,0.161213,0.140199,0.21495,0.161213
136,0.322606,0.161303,0.139716,0.215071,0.161303
137,0.322702,0.161351,0.139461,0.215135,0.161351
138,0.322884,0.161442,0.138977,0.215256,0.161442
139,0.322917,0.161459,0.138887,0.215278,0.161459
140,0.323099,0.161549,0.138404,0.215399,0.161549
141,0.32328,0.16164,0.13792,0.21552,0.16164
142,0.323461,0.161731,0.137436,0.215641,0.161731
143,0.32362,0.16181,0.137014,0.215746,0.16181
144,0.323653,0.161827,0.136924,0.215769,0.161827
145,0.323874,0.161937,0.136336,0.215916,0.161937
146,0.32397,0.161985,0.13608,0.21598,0.161985
147,0.324191,0.162095,0.135491,0.216127,0.162095
148,0.324225,0.162112,0.135401,0.21615,0.162112
149,0.324445,0.162223,0.134812,0.216297,0.162223
150,0.324604,0.162302,0.13439,0.216403,0.162302
151,0.324762,0.162381,0.133967,0.216508,0.162381
152,0.324796,0.162398,0.133877,0.216531,0.162398
153,0.324955,0.162477,0.133454,0.216637,0.162477
154,0.325137,0.162568,0.132968,0.216758,0.162568
155,0.325233,0.162617,0.132712,0.216822,0.162617
156,0.325415,0.162708,0.132226,0.216944,0.162708
157,0.325512,0.162756,0.131969,0.217008,0.162756
158,0.325694,0.162847,0.131483,0.217129,0.162847
159,0.32579,0.162895,0.131226,0.217193,0.162895
160,0.325973,0.162986,0.13074,0.217315,0.162986
161,0.326132,0.163066,0.130316,0.217421,0.163066
162,0.326165,0.163083,0.130226,0.217443,0.163083
163,0.326348,0.163174,0.129739,0.217565,0.163174
164,0.326381,0.163191,0.12965,0.217588,0.163191
165,0.326603,0.163302,0.129058,0.217736,0.163302
166,0.326637,0.163318,0.128968,0.217758,0.163318
167,0.32682,0.16341,0.128481,0.21788,0.16341
168,0.327002,0.163501,0.127993,0.218002,0.163501
169,0.327185,0.163593,0.127506,0.218124,0.163593
170,0.327368,0.163684,0.127018,0.218246,0.163684
171,0.327591,0.163795,0.126424,0.218394,0.163795
172,0.327774,0.163887,0.125936,0.218516,0.163887
173,0.327808,0.163904,0.125847,0.218538,0.163904
174,0.327904,0.163952,0.125589,0.218603,0.163952
175,0.328087,0.164044,0.125101,0.218725,0.164044
176,0.328271,0.164135,0.124612,0.218847,0.164135
177,0.328454,0.164227,0.124123,0.218969,0.164227
178,0.328551,0.164275,0.123865,0.219034,0.164275
179,0.328584,0.164292,0.123776,0.219056,0.164292
180,0.328681,0.16434,0.123518,0.21912,0.16434
181,0.328864,0.164432,0.123029,0.219243,0.164432
182,0.329024,0.164512,0.122602,0.219349,0.164512
183,0.329184,0.164592,0.122176,0.219456,0.164592
184,0.329368,0.164684,0.121686,0.219579,0.164684
185,0.329552,0.164776,0.121196,0.219701,0.164776
186,0.329712,0.164856,0.120769,0.219808,0.164856
187,0.329808,0.164904,0.120511,0.219872,0.164904
188,0.329842,0.164921,0.120422,0.219895,0.164921
189,0.330066,0.165033,0.119825,0.220044,0.165033
190,0.330289,0.165145,0.119228,0.220193,0.165145
191,0.33045,0.165225,0.118801,0.2203,0.165225
192,0.33061,0.165305,0.118373,0.220407,0.165305
193,0.330794,0.165397,0.117882,0.22053,0.165397
194,0.330828,0.165414,0.117793,0.220552,0.165414
195,0.331052,0.165526,0.117195,0.220701,0.165526
196,0.331276,0.165638,0.116597,0.220851,0.165638
197,0.331437,0.165718,0.116168,0.220958,0.165718
198,0.331598,0.165799,0.11574,0.221065,0.165799
199,0.331782,0.165891,0.115247,0.221188,0.165891
200,0.331943,0.165972,0.114819,0.221295,0.165972
201,0.332128,0.166064,0.114326,0.221419,0.166064
202,0.332225,0.166112,0.114067,0.221483,0.166112
203,0.332386,0.166193,0.113638,0.221591,0.166193
204,0.332571,0.166285,0.113144,0.221714,0.166285
205,0.332756,0.166378,0.112651,0.221837,0.166378
206,0.332917,0.166459,0.112221,0.221945,0.166459
207,0.333078,0.166539,0.111791,0.222052,0.166539
208,0.333239,0.16662,0.111362,0.22216,0.16662
209,0.333465,0.166732,0.11076,0.22231,0.166732
210,0.333498,0.166749,0.110672,0.222332,0.166749
211,0.333724,0.166862,0.110071,0.222482,0.166862
212,0.333909,0.166954,0.109576,0.222606,0.166954
213,0.334135,0.167067,0.108974,0.222756,0.167067
214,0.33432,0.16716,0.108479,0.22288,0.16716
215,0.334353,0.167177,0.108391,0.222902,0.167177
216,0.334451,0.167225,0.108132,0.222967,0.167225
217,0.334484,0.167242,0.108044,0.222989,0.167242
218,0.334669,0.167335,0.107548,0.223113,0.167335
219,0.334702,0.167351,0.107461,0.223135,0.167351
220,0.334928,0.167464,0.106857,0.223286,0.167464
221,0.33509,0.167545,0.106426,0.223393,0.167545
222,0.335276,0.167638,0.10593,0.223517,0.167638
223,0.335438,0.167719,0.105499,0.223625,0.167719
224,0.335535,0.167768,0.105239,0.22369,0.167768
225,0.335722,0.167861,0.104742,0.223814,0.167861
226,0.335819,0.16791,0.104482,0.223879,0.16791
227,0.336005,0.168003,0.103986,0.224004,0.168003
228,0.336232,0.168116,0.103381,0.224155,0.168116
229,0.336419,0.168209,0.102884,0.224279,0.168209
230,0.336646,0.168323,0.102278,0.22443,0.168323
231,0.336678,0.168339,0.102191,0.224452,0.168339
232,0.336841,0.16842,0.101758,0.22456,0.16842
233,0.337027,0.168514,0.10126,0.224685,0.168514
234,0.337214,0.168607,0.100762,0.224809,0.168607
235,0.337377,0.168688,0.100329,0.224918,0.168688
236,0.337409,0.168705,0.100242,0.224939,0.168705
237,0.337596,0.168798,0.099744,0.225064,0.168798
238,0.337759,0.168879,0.09931,0.225172,0.168879
239,0.337856,0.168928,0.09905,0.225238,0.168928
240,0.337889,0.168944,0.098963,0.225259,0.168944
241,0.338117,0.169058,0.098356,0.225411,0.169058
242,0.338149,0.169075,0.098269,0.225433,0.169075
243,0.338247,0.169124,0.098008,0.225498,0.169124
244,0.33828,0.16914,0.097921,0.22552,0.16914
245,0.338443,0.169221,0.097487,0.225628,0.169221
246,0.33863,0.169315,0.096987,0.225753,0.169315
247,0.338817,0.169409,0.096488,0.225878,0.169409
248,0.339004,0.169502,0.095988,0.226003,0.169502
249,0.339192,0.169596,0.095488,0.226128,0.169596
250,0.339225,0.169612,0.095401,0.22615,0.169612
251,0.339453,0.169726,0.094792,0.226302,0.169726
252,0.339641,0.16982,0.094292,0.226427,0.16982
253,0.339828,0.169914,0.093791,0.226552,0.169914
254,0.340057,0.170028,0.093181,0.226705,0.170028
255,0.340089,0.170045,0.093095,0.226726,0.170045
256,0.340318,0.170159,0.092485,0.226879,0.170159
257,0.340506,0.170253,0.091983,0.227004,0.170253
258,0.340694,0.170347,0.091482,0.22713,0.170347
259,0.340882,0.170441,0.09098,0.227255,0.170441
260,0.341071,0.170535,0.090478,0.22738,0.170535
261,0.341259,0.170629,0.089976,0.227506,0.170629
262,0.341291,0.170646,0.08989,0.227527,0.170646
263,0.341389,0.170695,0.089629,0.227593,0.170695
264,0.341553,0.170776,0.089192,0.227702,0.170776
265,0.341651,0.170825,0.088931,0.227767,0.170825
266,0.341839,0.17092,0.088428,0.227893,0.17092
267,0.342028,0.171014,0.087925,0.228019,0.171014
268,0.342192,0.171096,0.087488,0.228128,0.171096
269,0.342381,0.17119,0.086985,0.228254,0.17119
270,0.342413,0.171206,0.086899,0.228275,0.171206
271,0.342511,0.171255,0.086638,0.228341,0.171255
272,0.342609,0.171305,0.086376,0.228406,0.171305
273,0.342773,0.171387,0.085938,0.228515,0.171387
274,0.342871,0.171436,0.085676,0.228581,0.171436
275,0.343036,0.171518,0.085239,0.22869,0.171518
276,0.3432,0.1716,0.084801,0.2288,0.1716
277,0.343298,0.171649,0.084538,0.228865,0.171649
278,0.343462,0.171731,0.0841,0.228975,0.171731
279,0.343561,0.17178,0.083839,0.22904,0.17178
280,0.34375,0.171875,0.083334,0.229166,0.171875
281,0.34398,0.17199,0.082719,0.22932,0.17199
282,0.344079,0.172039,0.082457,0.229386,0.172039
283,0.344111,0.172055,0.082371,0.229407,0.172055
284,0.3443,0.17215,0.081866,0.229533,0.17215
285,0.344531,0.172266,0.08125,0.229687,0.172266
286,0.344629,0.172315,0.080988,0.229753,0.172315
287,0.344794,0.172397,0.080549,0.229863,0.172397
288,0.345025,0.172513,0.079933,0.230017,0.172513
289,0.345256,0.172628,0.079316,0.230171,0.172628
290,0.345488,0.172744,0.078699,0.230325,0.172744
291,0.34552,0.17276,0.078614,0.230347,0.17276
292,0.34571,0.172855,0.078107,0.230473,0.172855
293,0.3459,0.17295,0.077601,0.2306,0.17295
294,0.34609,0.173045,0.077094,0.230726,0.173045
295,0.346255,0.173127,0.076654,0.230837,0.173127
296,0.346445,0.173222,0.076147,0.230963,0.173222
297,0.346544,0.173272,0.075884,0.231029,0.173272
298,0.346642,0.173321,0.075621,0.231095,0.173321
299,0.346832,0.173416,0.075113,0.231222,0.173416
300,0.346931,0.173465,0.074851,0.231287,0.173465
301,0.347163,0.173582,0.074232,0.231442,0.173582
302,0.347262,0.173631,0.073969,0.231508,0.173631
303,0.347494,0.173747,0.073349,0.231663,0.173747
304,0.347685,0.173842,0.072841,0.23179,0.173842
305,0.347917,0.173959,0.072221,0.231945,0.173959
306,0.348083,0.174041,0.071779,0.232055,0.174041
307,0.348115,0.174057,0.071694,0.232076,0.174057
308,0.34828,0.17414,0.071253,0.232187,0.17414
309,0.348471,0.174236,0.070744,0.232314,0.174236
310,0.348662,0.174331,0.070235,0.232441,0.174331
311,0.348828,0.174414,0.069792,0.232552,0.174414
312,0.34886,0.17443,0.069708,0.232573,0.17443
313,0.348958,0.174479,0.069444,0.232639,0.174479
314,0.34899,0.174495,0.06936,0.23266,0.174495
315,0.349181,0.174591,0.06885,0.232788,0.174591
316,0.349415,0.174707,0.068228,0.232943,0.174707
317,0.349513,0.174757,0.067964,0.233009,0.174757
318,0.349612,0.174806,0.067701,0.233075,0.174806
319,0.349711,0.174856,0.067437,0.233141,0.174856
320,0.349945,0.174972,0.066814,0.233296,0.174972
321,0.349976,0.174988,0.06673,0.233317,0.174988
322,0.350168,0.175084,0.06622,0.233445,0.175084
323,0.350401,0.175201,0.065596,0.233601,0.175201
324,0.350593,0.175297,0.065085,0.233729,0.175297
325,0.350625,0.175312,0.065001,0.23375,0.175312
326,0.350791,0.175395,0.064557,0.233861,0.175395
327,0.351025,0.175512,0.063934,0.234017,0.175512
328,0.351259,0.17563,0.063309,0.234173,0.17563
329,0.351451,0.175726,0.062797,0.234301,0.175726
330,0.35155,0.175775,0.062533,0.234367,0.175775
331,0.351582,0.175791,0.062449,0.234388,0.175791
332,0.351774,0.175887,0.061937,0.234516,0.175887
333,0.351805,0.175903,0.061853,0.234537,0.175903
334,0.351972,0.175986,0.061408,0.234648,0.175986
335,0.352139,0.176069,0.060964,0.234759,0.176069
336,0.352373,0.176187,0.060338,0.234916,0.176187
337,0.352472,0.176236,0.060073,0.234982,0.176236
338,0.352665,0.176332,0.05956,0.23511,0.176332
339,0.352696,0.176348,0.059477,0.235131,0.176348
340,0.352728,0.176364,0.059393,0.235152,0.176364
341,0.35292,0.17646,0.05888,0.23528,0.17646
342,0.352951,0.176476,0.058796,0.235301,0.176476
343,0.352983,0.176491,0.058713,0.235322,0.176491
344,0.35315,0.176575,0.058267,0.235433,0.176575
345,0.353342,0.176671,0.057754,0.235562,0.176671
346,0.353535,0.176768,0.05724,0.23569,0.176768
347,0.353566,0.176783,0.057156,0.235711,0.176783
348,0.353759,0.17688,0.056642,0.235839,0.17688
349,0.353858,0.176929,0.056377,0.235906,0.176929
350,0.353958,0.176979,0.056113,0.235972,0.176979
351,0.354151,0.177075,0.055598,0.236101,0.177075
352,0.35425,0.177125,0.055333,0.236167,0.177125
353,0.354349,0.177175,0.055069,0.236233,0.177175
354,0.354517,0.177258,0.054622,0.236345,0.177258
355,0.354548,0.177274,0.054539,0.236365,0.177274
356,0.354741,0.177371,0.054024,0.236494,0.177371
357,0.354772,0.177386,0.053941,0.236515,0.177386
358,0.354965,0.177483,0.053426,0.236644,0.177483
359,0.355065,0.177532,0.053161,0.23671,0.177532
360,0.355301,0.17765,0.052531,0.236867,0.17765
361,0.355537,0.177769,0.051901,0.237025,0.177769
362,0.355773,0.177887,0.051271,0.237182,0.177887
363,0.355967,0.177983,0.050755,0.237311,0.177983
364,0.355998,0.177999,0.050672,0.237332,0.177999
365,0.356192,0.178096,0.050156,0.237461,0.178096
366,0.356385,0.178193,0.049639,0.23759,0.178193
367,0.356622,0.178311,0.049008,0.237748,0.178311
368,0.35679,0.178395,0.048559,0.23786,0.178395
369,0.35689,0.178445,0.048294,0.237926,0.178445
370,0.356921,0.17846,0.048212,0.237947,0.17846
371,0.356951,0.178476,0.048129,0.237968,0.178476
372,0.357145,0.178573,0.047612,0.238097,0.178573
373,0.357176,0.178588,0.04753,0.238118,0.178588
374,0.35737,0.178685,0.047012,0.238247,0.178685
375,0.357401,0.178701,0.04693,0.238268,0.178701
376,0.35757,0.178785,0.046481,0.23838,0.178785
377,0.357807,0.178904,0.045848,0.238538,0.178904
378,0.357907,0.178953,0.045582,0.238604,0.178953
379,0.358101,0.17905,0.045064,0.238734,0.17905
380,0.358295,0.179148,0.044546,0.238864,0.179148
381,0.358326,0.179163,0.044464,0.238884,0.179163
382,0.358564,0.179282,0.04383,0.239042,0.179282
383,0.358663,0.179332,0.043564,0.239109,0.179332
384,0.358694,0.179347,0.043482,0.239129,0.179347
385,0.358932,0.179466,0.042848,0.239288,0.179466
386,0.359032,0.179516,0.042582,0.239354,0.179516
387,0.359201,0.1796,0.042132,0.239467,0.1796
388,0.359369,0.179685,0.041682,0.23958,0.179685
389,0.359469,0.179735,0.041416,0.239646,0.179735
390,0.3595,0.17975,0.041334,0.239667,0.17975
391,0.3596,0.1798,0.041068,0.239733,0.1798
392,0.359795,0.179897,0.040548,0.239863,0.179897
393,0.35999,0.179995,0.040028,0.239993,0.179995
394,0.360089,0.180045,0.039761,0.24006,0.180045
395,0.360285,0.180142,0.039241,0.24019,0.180142
396,0.360315,0.180158,0.03916,0.24021,0.180158
397,0.360415,0.180207,0.038894,0.240277,0.180207
398,0.360445,0.180223,0.038812,0.240297,0.180223
399,0.360545,0.180273,0.038546,0.240363,0.180273
400,0.360645,0.180323,0.03828,0.24043,0.180323
401,0.36084,0.18042,0.037759,0.24056,0.18042
402,0.361079,0.18054,0.037122,0.240719,0.18054
403,0.361275,0.180637,0.036601,0.24085,0.180637
404,0.36147,0.180735,0.036079,0.24098,0.180735
405,0.361666,0.180833,0.035558,0.241111,0.180833
406,0.361861,0.180931,0.035036,0.241241,0.180931
407,0.361892,0.180946,0.034955,0.241261,0.180946
408,0.362088,0.181044,0.034433,0.241392,0.181044
409,0.362327,0.181163,0.033795,0.241551,0.181163
410,0.362523,0.181261,0.033272,0.241682,0.181261
411,0.362719,0.181359,0.03275,0.241813,0.181359
412,0.362819,0.181409,0.032483,0.241879,0.181409
413,0.362919,0.181459,0.032216,0.241946,0.181459
414,0.362949,0.181475,0.032136,0.241966,0.181475
415,0.363189,0.181594,0.031496,0.242126,0.181594
416,0.363385,0.181693,0.030973,0.242257,0.181693
417,0.363625,0.181813,0.030333,0.242417,0.181813
418,0.363821,0.181911,0.02981,0.242548,0.181911
419,0.364018,0.182009,0.029286,0.242679,0.182009
420,0.364188,0.182094,0.028832,0.242792,0.182094
421,0.364385,0.182192,0.028308,0.242923,0.182192
422,0.364625,0.182312,0.027667,0.243083,0.182312
423,0.364866,0.182433,0.027025,0.243244,0.182433
424,0.364966,0.182483,0.026758,0.243311,0.182483
425,0.365136,0.182568,0.026304,0.243424,0.182568
426,0.365236,0.182618,0.026036,0.243491,0.182618
427,0.365433,0.182717,0.025511,0.243622,0.182717
428,0.365604,0.182802,0.025056,0.243736,0.182802
