game_id,a1,a2,a3,a4,a5
0,0.300175,0.150087,0.199534,0.200116,0.150087
1,0.300371,0.150186,0.19901,0.200247,0.150186
2,0.300604,0.150302,0.19839,0.200403,0.150302
3,0.300663,0.150332,0.198232,0.200442,0.150332
4,0.30078,0.15039,0.19792,0.20052,0.15039
5,0.300839,0.15042,0.197762,0.20056,0.15042
6,0.300956,0.150478,0.19745,0.200638,0.150478
7,0.301016,0.150508,0.197292,0.200677,0.150508
8,0.301133,0.150566,0.196979,0.200755,0.150566
9,0.301366,0.150683,0.196357,0.200911,0.150683
10,0.301425,0.150713,0.1962,0.20095,0.150713
11,0.301484,0.150742,0.196042,0.20099,0.150742
12,0.301681,0.150841,0.195517,0.201121,0.150841
13,0.301798,0.150899,0.195204,0.201199,0.150899
14,0.301858,0.150929,0.195046,0.201238,0.150929
15,0.302055,0.151027,0.194521,0.20137,0.151027
16,0.302172,0.151086,0.194208,0.201448,0.151086
17,0.302231,0.151116,0.19405,0.201487,0.151116
18,0.302429,0.151214,0.193524,0.201619,0.151214
19,0.302626,0.151313,0.192998,0.201751,0.151313
20,0.302823,0.151412,0.192471,0.201882,0.151412
21,0.303021,0.15151,0.191945,0.202014,0.15151
22,0.30308,0.15154,0.191787,0.202053,0.15154
23,0.303197,0.151599,0.191474,0.202132,0.151599
24,0.303256,0.151628,0.191316,0.202171,0.151628
25,0.303315,0.151658,0.191159,0.20221,0.151658
26,0.303491,0.151746,0.19069,0.202328,0.151746
27,0.303667,0.151834,0.190221,0.202445,0.151834
28,0.303726,0.151863,0.190063,0.202484,0.151863
29,0.303961,0.15198,0.189438,0.20264,0.15198
30,0.304195,0.152098,0.188813,0.202797,0.152098
31,0.304254,0.152127,0.188656,0.202836,0.152127
32,0.304489,0.152244,0.18803,0.202993,0.152244
33,0.304724,0.152362,0.187403,0.203149,0.152362
34,0.304783,0.152391,0.187246,0.203189,0.152391
35,0.304981,0.152491,0.186717,0.203321,0.152491
36,0.305099,0.152549,0.186403,0.203399,0.152549
37,0.305216,0.152608,0.18609,0.203478,0.152608
38,0.305275,0.152638,0.185933,0.203517,0.152638
39,0.305393,0.152696,0.185619,0.203595,0.152696
40,0.305591,0.152796,0.185089,0.203728,0.152796
41,0.30579,0.152895,0.18456,0.20386,0.152895
42,0.305967,0.152983,0.184089,0.203978,0.152983
43,0.306202,0.153101,0.18346,0.204135,0.153101
44,0.306438,0.153219,0.182832,0.204292,0.153219
45,0.306637,0.153319,0.182301,0.204425,0.153319
46,0.306836,0.153418,0.181771,0.204557,0.153418
47,0.307072,0.153536,0.181141,0.204715,0.153536
48,0.307131,0.153565,0.180984,0.204754,0.153565
49,0.307367,0.153684,0.180354,0.204911,0.153684
50,0.307603,0.153802,0.179724,0.205069,0.153802
51,0.30784,0.15392,0.179094,0.205227,0.15392
52,0.308039,0.15402,0.178562,0.20536,0.15402
53,0.308276,0.154138,0.177931,0.205517,0.154138
54,0.308335,0.154167,0.177774,0.205557,0.154167
55,0.308535,0.154267,0.177241,0.20569,0.154267
56,0.308771,0.154386,0.17661,0.205848,0.154386
57,0.30889,0.154445,0.176295,0.205926,0.154445
58,0.308948,0.154474,0.176138,0.205965,0.154474
59,0.309148,0.154574,0.175605,0.206099,0.154574
60,0.309385,0.154693,0.174972,0.206257,0.154693
61,0.309563,0.154782,0.174498,0.206375,0.154782
62,0.309763,0.154882,0.173964,0.206509,0.154882
63,0.309964,0.154982,0.173431,0.206642,0.154982
64,0.310141,0.155071,0.172956,0.206761,0.155071
65,0.310379,0.15519,0.172322,0.206919,0.15519
66,0.310438,0.155219,0.172166,0.206959,0.155219
67,0.310496,0.155248,0.17201,0.206998,0.155248
68,0.310734,0.155367,0.171375,0.207156,0.155367
69,0.310793,0.155396,0.171219,0.207195,0.155396
70,0.311031,0.155516,0.170584,0.207354,0.155516
71,0.311232,0.155616,0.170049,0.207488,0.155616
72,0.31147,0.155735,0.169413,0.207647,0.155735
73,0.311588,0.155794,0.169097,0.207726,0.155794
74,0.311767,0.155883,0.168622,0.207845,0.155883
75,0.311968,0.155984,0.168085,0.207979,0.155984
76,0.312147,0.156073,0.167609,0.208098,0.156073
77,0.312205,0.156103,0.167453,0.208137,0.156103
78,0.312324,0.156162,0.167137,0.208216,0.156162
79,0.312382,0.156191,0.166981,0.208255,0.156191
80,0.312583,0.156292,0.166445,0.208389,0.156292
81,0.312785,0.156392,0.165908,0.208523,0.156392
82,0.313024,0.156512,0.16527,0.208682,0.156512
83,0.313142,0.156571,0.164954,0.208762,0.156571
84,0.313201,0.1566,0.164798,0.208801,0.1566
85,0.31344,0.15672,0.16416,0.20896,0.15672
86,0.313642,0.156821,0.163622,0.209094,0.156821
87,0.313881,0.156941,0.162984,0.209254,0.156941
88,0.314,0.157,0.162667,0.209333,0.157
89,0.314202,0.157101,0.162129,0.209468,0.157101
90,0.31426,0.15713,0.161973,0.209507,0.15713
91,0.314318,0.157159,0.161817,0.209546,0.157159
92,0.314558,0.157279,0.161178,0.209706,0.157279
93,0.314738,0.157369,0.1607,0.209825,0.157369
94,0.31494,0.15747,0.160161,0.20996,0.15747
95,0.314998,0.157499,0.160005,0.209999,0.157499
96,0.315056,0.157528,0.15985,0.210038,0.157528
97,0.315296,0.157648,0.159209,0.210198,0.157648
98,0.315499,0.157749,0.15867,0.210333,0.157749
99,0.315557,0.157779,0.158514,0.210371,0.157779
100,0.31576,0.15788,0.157974,0.210506,0.15788
101,0.315962,0.157981,0.157434,0.210641,0.157981
102,0.31602,0.15801,0.157279,0.21068,0.15801
103,0.316261,0.15813,0.156638,0.210841,0.15813
104,0.316464,0.158232,0.156097,0.210976,0.158232
105,0.316522,0.158261,0.155942,0.211015,0.158261
106,0.31658,0.15829,0.155787,0.211053,0.15829
107,0.316783,0.158391,0.155246,0.211189,0.158391
108,0.316986,0.158493,0.154705,0.211324,0.158493
109,0.317166,0.158583,0.154224,0.211444,0.158583
110,0.317224,0.158612,0.15407,0.211483,0.158612
111,0.317427,0.158713,0.153528,0.211618,0.158713
112,0.317485,0.158743,0.153373,0.211657,0.158743
113,0.317726,0.158863,0.15273,0.211818,0.158863
114,0.31793,0.158965,0.152187,0.211953,0.158965
115,0.318133,0.159067,0.151645,0.212089,0.159067
116,0.318314,0.159157,0.151164,0.212209,0.159157
117,0.318371,0.159186,0.151009,0.212248,0.159186
118,0.318613,0.159307,0.150365,0.212409,0.159307
119,0.318817,0.159408,0.149822,0.212545,0.159408
120,0.318997,0.159498,0.149342,0.212664,0.159498
121,0.319215,0.159607,0.14876,0.21281,0.159607
122,0.319395,0.159697,0.148281,0.21293,0.159697
123,0.319429,0.159714,0.14819,0.212952,0.159714
124,0.319647,0.159824,0.147608,0.213098,0.159824
125,0.319827,0.159914,0.147128,0.213218,0.159914
126,0.319984,0.159992,0.146709,0.213323,0.159992
127,0.320203,0.160101,0.146126,0.213469,0.160101
128,0.320422,0.160211,0.145542,0.213615,0.160211
129,0.320456,0.160228,0.145452,0.213637,0.160228
130,0.320636,0.160318,0.144971,0.213757,0.160318
131,0.320816,0.160408,0.14449,0.213878,0.160408
132,0.320997,0.160498,0.144008,0.213998,0.160498
133,0.321093,0.160546,0.143753,0.214062,0.160546
134,0.321273,0.160637,0.143271,0.214182,0.160637
135,0.321307,0.160654,0.143181,0.214205,0.160654
136,0.321526,0.160763,0.142596,0.214351,0.160763
137,0.321707,0.160854,0.142114,0.214472,0.160854
138,0.321803,0.160902,0.141859,0.214535,0.160902
139,0.321984,0.160992,0.141376,0.214656,0.160992
140,0.322165,0.161082,0.140894,0.214777,0.161082
141,0.322346,0.161173,0.140411,0.214897,0.161173
142,0.322442,0.161221,0.140155,0.214961,0.161221
143,0.322623,0.161311,0.139672,0.215082,0.161311
144,0.322657,0.161328,0.139582,0.215104,0.161328
145,0.322753,0.161376,0.139326,0.215168,0.161376
146,0.322911,0.161455,0.138905,0.215274,0.161455
147,0.323006,0.161503,0.138649,0.215338,0.161503
148,0.323188,0.161594,0.138166,0.215459,0.161594
149,0.323408,0.161704,0.137578,0.215605,0.161704
150,0.32359,0.161795,0.137094,0.215726,0.161795
151,0.323771,0.161886,0.13661,0.215848,0.161886
152,0.323953,0.161977,0.136125,0.215969,0.161977
153,0.324049,0.162025,0.135869,0.216033,0.162025
154,0.324207,0.162104,0.135447,0.216138,0.162104
155,0.324389,0.162195,0.134962,0.21626,0.162195
156,0.32461,0.162305,0.134373,0.216407,0.162305
157,0.324706,0.162353,0.134116,0.216471,0.162353
158,0.324888,0.162444,0.133631,0.216592,0.162444
159,0.324922,0.162461,0.133541,0.216615,0.162461
160,0.324956,0.162478,0.133451,0.216637,0.162478
161,0.324989,0.162495,0.133362,0.21666,0.162495
162,0.325172,0.162586,0.132876,0.216781,0.162586
163,0.325268,0.162634,0.132619,0.216845,0.162634
164,0.325364,0.162682,0.132363,0.216909,0.162682
165,0.325585,0.162793,0.131772,0.217057,0.162793
166,0.325807,0.162903,0.131182,0.217205,0.162903
167,0.325903,0.162952,0.130925,0.217269,0.162952
168,0.325937,0.162968,0.130835,0.217291,0.162968
169,0.326119,0.16306,0.130349,0.217413,0.16306
170,0.326341,0.163171,0.129757,0.217561,0.163171
171,0.326524,0.163262,0.12927,0.217683,0.163262
172,0.326557,0.163279,0.129181,0.217705,0.163279
173,0.32674,0.16337,0.128693,0.217827,0.16337
174,0.326774,0.163387,0.128604,0.217849,0.163387
175,0.326956,0.163478,0.128117,0.217971,0.163478
176,0.327053,0.163526,0.12786,0.218035,0.163526
177,0.327212,0.163606,0.127435,0.218141,0.163606
178,0.327371,0.163686,0.127009,0.218248,0.163686
179,0.327555,0.163777,0.126521,0.21837,0.163777
180,0.327738,0.163869,0.126033,0.218492,0.163869
181,0.327771,0.163886,0.125944,0.218514,0.163886
182,0.327805,0.163902,0.125855,0.218536,0.163902
183,0.327964,0.163982,0.125429,0.218643,0.163982
184,0.328147,0.164074,0.12494,0.218765,0.164074
185,0.328331,0.164165,0.124451,0.218887,0.164165
186,0.32849,0.164245,0.124025,0.218994,0.164245
187,0.328587,0.164294,0.123768,0.219058,0.164294
188,0.328747,0.164373,0.123341,0.219165,0.164373
189,0.32878,0.16439,0.123252,0.219187,0.16439
190,0.328964,0.164482,0.122763,0.219309,0.164482
191,0.329124,0.164562,0.122336,0.219416,0.164562
192,0.329221,0.16461,0.122079,0.21948,0.16461
193,0.329444,0.164722,0.121483,0.219629,0.164722
194,0.329604,0.164802,0.121056,0.219736,0.164802
195,0.329788,0.164894,0.120565,0.219859,0.164894
196,0.329821,0.164911,0.120477,0.219881,0.164911
197,0.330005,0.165003,0.119986,0.220004,0.165003
198,0.330189,0.165095,0.119495,0.220126,0.165095
199,0.33035,0.165175,0.119068,0.220233,0.165175
200,0.330383,0.165191,0.118979,0.220255,0.165191
201,0.330416,0.165208,0.11889,0.220277,0.165208
202,0.330576,0.165288,0.118463,0.220384,0.165288
203,0.33061,0.165305,0.118374,0.220406,0.165305
204,0.330834,0.165417,0.117777,0.220556,0.165417
205,0.331018,0.165509,0.117285,0.220679,0.165509
206,0.331115,0.165558,0.117026,0.220743,0.165558
207,0.33134,0.16567,0.116428,0.220893,0.16567
208,0.331436,0.165718,0.11617,0.220958,0.165718
209,0.33147,0.165735,0.116081,0.22098,0.165735
210,0.331566,0.165783,0.115823,0.221044,0.165783
211,0.331791,0.165895,0.115224,0.221194,0.165895
212,0.332016,0.166008,0.114625,0.221344,0.166008
213,0.332201,0.1661,0.114132,0.221467,0.1661
214,0.332234,0.166117,0.114043,0.221489,0.166117
215,0.332419,0.166209,0.11355,0.221612,0.166209
216,0.33258,0.16629,0.113121,0.22172,0.16629
217,0.332805,0.166402,0.112521,0.22187,0.166402
218,0.332838,0.166419,0.112433,0.221892,0.166419
219,0.333023,0.166511,0.111939,0.222015,0.166511
220,0.333248,0.166624,0.111338,0.222165,0.166624
221,0.333409,0.166705,0.110908,0.222273,0.166705
222,0.333507,0.166753,0.110649,0.222338,0.166753
223,0.333692,0.166846,0.110154,0.222461,0.166846
224,0.333918,0.166959,0.109553,0.222612,0.166959
225,0.333951,0.166975,0.109465,0.222634,0.166975
226,0.334176,0.167088,0.108863,0.222784,0.167088
227,0.334274,0.167137,0.108604,0.222849,0.167137
228,0.334371,0.167185,0.108344,0.222914,0.167185
229,0.334468,0.167234,0.108085,0.222979,0.167234
230,0.334565,0.167283,0.107826,0.223044,0.167283
231,0.334792,0.167396,0.107222,0.223194,0.167396
232,0.334978,0.167489,0.106727,0.223318,0.167489
233,0.335204,0.167602,0.106123,0.223469,0.167602
234,0.33539,0.167695,0.105627,0.223593,0.167695
235,0.335487,0.167744,0.105367,0.223658,0.167744
236,0.335673,0.167837,0.104871,0.223782,0.167837
237,0.33586,0.16793,0.104374,0.223906,0.16793
238,0.335957,0.167979,0.104114,0.223971,0.167979
239,0.336144,0.168072,0.103617,0.224096,0.168072
240,0.336306,0.168153,0.103185,0.224204,0.168153
241,0.336468,0.168234,0.102752,0.224312,0.168234
242,0.336654,0.168327,0.102255,0.224436,0.168327
243,0.336687,0.168344,0.102168,0.224458,0.168344
244,0.336785,0.168392,0.101908,0.224523,0.168392
245,0.336971,0.168486,0.10141,0.224648,0.168486
246,0.337004,0.168502,0.101323,0.224669,0.168502
247,0.337191,0.168595,0.100825,0.224794,0.168595
248,0.337224,0.168612,0.100737,0.224816,0.168612
249,0.337386,0.168693,0.100304,0.224924,0.168693
250,0.337484,0.168742,0.100044,0.224989,0.168742
251,0.33767,0.168835,0.099546,0.225114,0.168835
252,0.337703,0.168852,0.099459,0.225135,0.168852
253,0.337801,0.1689,0.099198,0.2252,0.1689
254,0.337898,0.168949,0.098938,0.225266,0.168949
255,0.337931,0.168965,0.098851,0.225287,0.168965
256,0.338159,0.169079,0.098243,0.225439,0.169079
257,0.338387,0.169193,0.097636,0.225591,0.169193
258,0.338574,0.169287,0.097136,0.225716,0.169287
259,0.338606,0.169303,0.097049,0.225738,0.169303
260,0.338835,0.169417,0.096441,0.22589,0.169417
261,0.339022,0.169511,0.095942,0.226015,0.169511
262,0.339054,0.169527,0.095855,0.226036,0.169527
263,0.339283,0.169641,0.095246,0.226189,0.169641
264,0.339511,0.169756,0.094637,0.226341,0.169756
265,0.339674,0.169837,0.094201,0.22645,0.169837
266,0.339707,0.169853,0.094115,0.226471,0.169853
267,0.339895,0.169947,0.093614,0.226596,0.169947
268,0.339992,0.169996,0.093353,0.226662,0.169996
269,0.34018,0.17009,0.092853,0.226787,0.17009
270,0.340344,0.170172,0.092417,0.226896,0.170172
271,0.340376,0.170188,0.09233,0.226917,0.170188
272,0.340564,0.170282,0.091829,0.227043,0.170282
273,0.340752,0.170376,0.091327,0.227168,0.170376
274,0.34094,0.17047,0.090826,0.227294,0.17047
275,0.340973,0.170486,0.090739,0.227315,0.170486
276,0.341136,0.170568,0.090303,0.227424,0.170568
277,0.341169,0.170584,0.090217,0.227446,0.170584
278,0.341398,0.170699,0.089605,0.227599,0.170699
279,0.341586,0.170793,0.089103,0.227724,0.170793
280,0.34175,0.170875,0.088666,0.227833,0.170875
281,0.341914,0.170957,0.088229,0.227943,0.170957
282,0.341946,0.170973,0.088143,0.227964,0.170973
283,0.342045,0.171022,0.087881,0.22803,0.171022
284,0.342233,0.171117,0.087378,0.228155,0.171117
285,0.342463,0.171231,0.086766,0.228309,0.171231
286,0.342627,0.171313,0.086328,0.228418,0.171313
287,0.342816,0.171408,0.085825,0.228544,0.171408
288,0.343005,0.171502,0.085321,0.22867,0.171502
289,0.343169,0.171584,0.084883,0.228779,0.171584
290,0.343399,0.1717,0.084268,0.228933,0.1717
291,0.343588,0.171794,0.083764,0.229059,0.171794
292,0.343819,0.171909,0.08315,0.229213,0.171909
293,0.343851,0.171926,0.083064,0.229234,0.171926
294,0.344082,0.172041,0.082449,0.229388,0.172041
295,0.34418,0.17209,0.082187,0.229453,0.17209
296,0.344369,0.172185,0.081681,0.22958,0.172185
297,0.344402,0.172201,0.081596,0.229601,0.172201
298,0.344632,0.172316,0.08098,0.229755,0.172316
299,0.344822,0.172411,0.080475,0.229881,0.172411
300,0.345012,0.172506,0.079969,0.230008,0.172506
301,0.345201,0.172601,0.079463,0.230134,0.172601
302,0.345391,0.172696,0.078957,0.230261,0.172696
303,0.345581,0.172791,0.078451,0.230387,0.172791
304,0.34568,0.17284,0.078188,0.230453,0.17284
305,0.345911,0.172956,0.07757,0.230607,0.172956
306,0.346101,0.173051,0.077064,0.230734,0.173051
307,0.346333,0.173166,0.076446,0.230889,0.173166
308,0.346365,0.173182,0.076361,0.23091,0.173182
309,0.346597,0.173298,0.075742,0.231064,0.173298
310,0.346695,0.173348,0.075479,0.23113,0.173348
311,0.346727,0.173364,0.075394,0.231151,0.173364
312,0.346826,0.173413,0.075131,0.231217,0.173413
313,0.346858,0.173429,0.075046,0.231238,0.173429
314,0.347023,0.173511,0.074606,0.231349,0.173511
315,0.347213,0.173607,0.074098,0.231476,0.173607
316,0.347245,0.173623,0.074013,0.231497,0.173623
317,0.347477,0.173739,0.073394,0.231652,0.173739
318,0.347576,0.173788,0.07313,0.231717,0.173788
319,0.347608,0.173804,0.073046,0.231739,0.173804
320,0.34784,0.17392,0.072426,0.231894,0.17392
321,0.348031,0.174016,0.071917,0.232021,0.174016
322,0.348063,0.174031,0.071832,0.232042,0.174031
323,0.348229,0.174114,0.071391,0.232152,0.174114
324,0.348419,0.17421,0.070882,0.23228,0.17421
325,0.348652,0.174326,0.070261,0.232435,0.174326
326,0.348885,0.174443,0.069639,0.23259,0.174443
327,0.348984,0.174492,0.069376,0.232656,0.174492
328,0.349083,0.174541,0.069112,0.232722,0.174541
329,0.349316,0.174658,0.06849,0.232877,0.174658
330,0.349507,0.174754,0.06798,0.233005,0.174754
331,0.349606,0.174803,0.067717,0.233071,0.174803
332,0.349798,0.174899,0.067207,0.233198,0.174899
333,0.349896,0.174948,0.066943,0.233264,0.174948
334,0.350063,0.175031,0.0665,0.233375,0.175031
335,0.350296,0.175148,0.065876,0.233531,0.175148
336,0.350328,0.175164,0.065792,0.233552,0.175164
337,0.350427,0.175213,0.065528,0.233618,0.175213
338,0.350458,0.175229,0.065444,0.233639,0.175229
339,0.35065,0.175325,0.064933,0.233767,0.175325
340,0.350842,0.175421,0.064422,0.233895,0.175421
341,0.351076,0.175538,0.063798,0.234051,0.175538
342,0.351242,0.175621,0.063354,0.234162,0.175621
343,0.351274,0.175637,0.06327,0.234183,0.175637
344,0.351305,0.175653,0.063186,0.234204,0.175653
345,0.351497,0.175749,0.062674,0.234332,0.175749
346,0.351596,0.175798,0.06241,0.234398,0.175798
347,0.351763,0.175882,0.061965,0.234509,0.175882
348,0.351998,0.175999,0.06134,0.234665,0.175999
349,0.352097,0.176048,0.061076,0.234731,0.176048
350,0.352128,0.176064,0.060992,0.234752,0.176064
351,0.35232,0.17616,0.060479,0.23488,0.17616
352,0.352419,0.17621,0.060215,0.234946,0.17621
353,0.352612,0.176306,0.059702,0.235075,0.176306
354,0.352711,0.176356,0.059437,0.235141,0.176356
355,0.352742,0.176371,0.059353,0.235162,0.176371
356,0.352842,0.176421,0.059089,0.235228,0.176421
357,0.352941,0.17647,0.058825,0.235294,0.17647
358,0.353176,0.176588,0.058198,0.235451,0.176588
359,0.353207,0.176604,0.058115,0.235471,0.176604
360,0.353238,0.176619,0.058031,0.235492,0.176619
361,0.353473,0.176737,0.057404,0.235649,0.176737
362,0.353573,0.176786,0.05714,0.235715,0.176786
363,0.353604,0.176802,0.057056,0.235736,0.176802
364,0.353635,0.176818,0.056973,0.235757,0.176818
365,0.353802,0.176901,0.056527,0.235868,0.176901
366,0.35397,0.176985,0.05608,0.23598,0.176985
367,0.354205,0.177103,0.055452,0.236137,0.177103
368,0.354305,0.177152,0.055187,0.236203,0.177152
369,0.354498,0.177249,0.054673,0.236332,0.177249
370,0.354691,0.177345,0.054158,0.236461,0.177345
371,0.354858,0.177429,0.053711,0.236572,0.177429
372,0.354958,0.177479,0.053446,0.236639,0.177479
373,0.355151,0.177576,0.05293,0.236767,0.177576
374,0.355251,0.177625,0.052665,0.236834,0.177625
375,0.35535,0.177675,0.0524,0.2369,0.177675
376,0.355543,0.177772,0.051884,0.237029,0.177772
377,0.355737,0.177868,0.051368,0.237158,0.177868
378,0.35593,0.177965,0.050852,0.237287,0.177965
379,0.356098,0.178049,0.050404,0.237399,0.178049
380,0.356292,0.178146,0.049888,0.237528,0.178146
381,0.356323,0.178162,0.049805,0.237549,0.178162
382,0.356517,0.178258,0.049288,0.237678,0.178258
383,0.356711,0.178355,0.048771,0.237807,0.178355
384,0.356905,0.178452,0.048254,0.237936,0.178452
385,0.357142,0.178571,0.047622,0.238094,0.178571
386,0.357173,0.178586,0.04754,0.238115,0.178586
387,0.357367,0.178683,0.047022,0.238244,0.178683
388,0.357561,0.17878,0.046504,0.238374,0.17878
389,0.357755,0.178878,0.045986,0.238503,0.178878
390,0.357949,0.178975,0.045468,0.238633,0.178975
391,0.358144,0.179072,0.04495,0.238762,0.179072
392,0.358338,0.179169,0.044432,0.238892,0.179169
393,0.358576,0.179288,0.043798,0.239051,0.179288
394,0.358607,0.179303,0.043716,0.239071,0.179303
395,0.358801,0.179401,0.043197,0.239201,0.179401
396,0.359039,0.179519,0.042563,0.239359,0.179519
397,0.359234,0.179617,0.042043,0.239489,0.179617
398,0.359429,0.179714,0.041524,0.239619,0.179714
399,0.359623,0.179812,0.041004,0.239749,0.179812
400,0.359654,0.179827,0.040923,0.239769,0.179827
401,0.359849,0.179924,0.040403,0.239899,0.179924
402,0.360044,0.180022,0.039882,0.240029,0.180022
403,0.360239,0.18012,0.039362,0.240159,0.18012
404,0.360478,0.180239,0.038726,0.240318,0.180239
405,0.360716,0.180358,0.03809,0.240477,0.180358
406,0.360912,0.180456,0.037569,0.240608,0.180456
407,0.361011,0.180506,0.037303,0.240674,0.180506
408,0.361207,0.180603,0.036781,0.240805,0.180603
409,0.361446,0.180723,0.036144,0.240964,0.180723
410,0.361641,0.180821,0.035623,0.241094,0.180821
411,0.361672,0.180836,0.035542,0.241115,0.180836
412,0.361911,0.180955,0.034904,0.241274,0.180955
413,0.362081,0.18104,0.034452,0.241387,0.18104
414,0.36225,0.181125,0.033999,0.2415,0.181125
415,0.362446,0.181223,0.033477,0.241631,0.181223
416,0.362686,0.181343,0.032838,0.24179,0.181343
417,0.362856,0.181428,0.032385,0.241904,0.181428
418,0.363052,0.181526,0.031862,0.242034,0.181526
419,0.363222,0.181611,0.031409,0.242148,0.181611
420,0.363252,0.181626,0.031329,0.242168,0.181626
421,0.363448,0.181724,0.030805,0.242299,0.181724
422,0.363644,0.181822,0.030282,0.24243,0.181822
423,0.363744,0.181872,0.030015,0.242496,0.181872
424,0.363941,0.18197,0.029491,0.242627,0.18197
425,0.363971,0.181985,0.029411,0.242647,0.181985
426,0.364071,0.182036,0.029144,0.242714,0.182036
427,0.364268,0.182134,0.02862,0.242845,0.182134
428,0.364464,0.182232,0.028096,0.242976,0.182232
