game_id,n_rows,a1,a2,a3,a4,a5,w1,w2,avg_loss_sigma,avg_loss_combined
104,26,0.38155,0.027278,0.131185,0.254896,0.205091,0.521809,0.478191,0.126284,0.144026
105,30,0.381614,0.026429,0.131434,0.255193,0.20533,0.521073,0.478927,0.128912,0.146124
106,30,0.381922,0.02568,0.131721,0.255279,0.205399,0.520546,0.479454,0.10723,0.114053
107,24,0.381388,0.026399,0.131607,0.255239,0.205367,0.519494,0.480506,0.132442,0.166772
108,32,0.381898,0.025474,0.131405,0.255581,0.205642,0.519103,0.480897,0.123995,0.123755
109,26,0.382245,0.025319,0.13053,0.25596,0.205947,0.518178,0.481822,0.126532,0.156247
110,30,0.383638,0.023777,0.129344,0.2567,0.206542,0.517498,0.482502,0.122086,0.1387
111,24,0.383303,0.023873,0.129413,0.256793,0.206617,0.516704,0.483296,0.133071,0.154976
112,24,0.384549,0.022925,0.12842,0.257179,0.206928,0.515847,0.484153,0.108736,0.128344
113,30,0.385006,0.022059,0.128276,0.257485,0.207174,0.515444,0.484556,0.119544,0.118907
114,26,0.386405,0.02063,0.127927,0.257695,0.207343,0.514896,0.485104,0.103442,0.109387
115,30,0.387714,0.01898,0.127682,0.25802,0.207604,0.514349,0.485651,0.102759,0.107989
116,24,0.387983,0.018408,0.127288,0.258269,0.208052,0.512903,0.487097,0.131633,0.18608
117,24,0.388073,0.01783,0.126847,0.258646,0.208604,0.512088,0.487912,0.128795,0.152114
118,24,0.389271,0.015725,0.126312,0.259444,0.209248,0.512394,0.487606,0.11653,0.072919
119,24,0.390578,0.014174,0.125422,0.259934,0.209891,0.512058,0.487942,0.113898,0.112769
120,26,0.391808,0.012578,0.12451,0.260642,0.210463,0.511559,0.488441,0.115475,0.123978
121,32,0.392627,0.011505,0.123682,0.26124,0.210946,0.510679,0.489321,0.127562,0.151888
122,32,0.392695,0.011465,0.123966,0.261067,0.210806,0.509528,0.490472,0.118254,0.157026
123,32,0.393614,0.01003,0.122885,0.261839,0.211632,0.509556,0.490444,0.11665,0.093859
124,24,0.393896,0.010005,0.122413,0.261958,0.211728,0.508766,0.491234,0.121919,0.142891
125,32,0.39459,0.010011,0.121201,0.262241,0.211957,0.508112,0.491888,0.108917,0.124046
126,26,0.395259,0.009992,0.120927,0.262033,0.211789,0.506631,0.493369,0.102021,0.153769
127,26,0.395065,0.010429,0.120918,0.261904,0.211685,0.505513,0.494487,0.125805,0.164578
128,24,0.395486,0.010013,0.120281,0.262253,0.211966,0.504148,0.495852,0.132223,0.182729
129,26,0.395453,0.010005,0.120098,0.262377,0.212067,0.503531,0.496469,0.128519,0.142851
130,26,0.395835,0.01001,0.119255,0.26263,0.212271,0.502546,0.497454,0.120822,0.152633
131,32,0.396691,0.010006,0.118121,0.262786,0.212397,0.502739,0.497261,0.091983,0.061313
132,24,0.397,0.01002,0.116856,0.263306,0.212818,0.501374,0.498626,0.129786,0.179125
133,24,0.397387,0.010003,0.116077,0.263395,0.213137,0.500891,0.499109,0.118973,0.126258
134,26,0.397927,0.010009,0.115086,0.263641,0.213337,0.499731,0.500269,0.115026,0.155128
135,24,0.398887,0.009999,0.114205,0.263603,0.213306,0.499219,0.500781,0.103487,0.110208
136,32,0.399238,0.010009,0.113425,0.263835,0.213494,0.499354,0.500646,0.111021,0.084249
137,26,0.399354,0.01002,0.112104,0.264368,0.214154,0.497979,0.502021,0.13627,0.188637
138,30,0.399864,0.010006,0.110931,0.264515,0.214685,0.497008,0.502992,0.116237,0.146177
139,26,0.400123,0.009997,0.110843,0.264425,0.214612,0.495654,0.504346,0.115374,0.163206
140,26,0.400645,0.010007,0.109999,0.264597,0.214752,0.494713,0.505287,0.116788,0.146598
141,24,0.401189,0.010005,0.108987,0.26472,0.215099,0.494243,0.505757,0.117555,0.123372
142,30,0.4018,0.010008,0.107992,0.26493,0.21527,0.493781,0.506219,0.102768,0.106071
143,24,0.401768,0.010011,0.107489,0.265223,0.215508,0.492782,0.507218,0.129025,0.159896
144,32,0.400969,0.011182,0.107649,0.26493,0.21527,0.491798,0.508202,0.139155,0.171553
145,26,0.402416,0.010017,0.106325,0.265379,0.215863,0.491412,0.508588,0.102091,0.104005
146,24,0.403103,0.010001,0.105629,0.265393,0.215875,0.489923,0.510077,0.116256,0.167324
