game_id,n_rows,a1,a2,a3,a4,a5,w1,w2,avg_loss_sigma,avg_loss_combined
95,30,0.324336,0.155128,0.149827,0.206838,0.163872,0.593256,0.406744,0.119177,0.120408
96,30,0.324334,0.155127,0.149832,0.206836,0.163871,0.593328,0.406672,0.112832,0.101238
97,30,0.324501,0.155206,0.149396,0.206942,0.163954,0.593299,0.406701,0.119305,0.115429
98,30,0.324719,0.15521,0.149168,0.206946,0.163958,0.593129,0.406871,0.116636,0.121318
99,30,0.324717,0.155209,0.149173,0.206945,0.163957,0.593201,0.406799,0.112835,0.101236
100,30,0.324721,0.15521,0.149163,0.206947,0.163959,0.593062,0.406938,0.119523,0.122861
101,24,0.324704,0.155202,0.149207,0.206937,0.16395,0.592984,0.407016,0.129461,0.131156
102,24,0.324668,0.155185,0.149301,0.206914,0.163932,0.592908,0.407092,0.129658,0.131253
103,30,0.325104,0.155158,0.148957,0.206877,0.163903,0.592791,0.407209,0.115968,0.119467
104,30,0.325111,0.155199,0.148811,0.206933,0.163947,0.592739,0.407261,0.120174,0.120906
105,30,0.324927,0.155131,0.149225,0.206841,0.163875,0.592766,0.407234,0.125969,0.116822
106,24,0.325179,0.155,0.149419,0.206666,0.163736,0.59245,0.40755,0.108685,0.118772
107,30,0.325542,0.154918,0.149334,0.206557,0.163649,0.592277,0.407723,0.108716,0.115381
108,30,0.325355,0.154909,0.149551,0.206545,0.16364,0.592233,0.407767,0.137785,0.135129
109,30,0.325648,0.155048,0.148785,0.206731,0.163787,0.592217,0.407783,0.120188,0.116255
110,24,0.325884,0.15516,0.14817,0.206881,0.163906,0.592151,0.407849,0.122325,0.123323
111,30,0.325884,0.155161,0.147756,0.206881,0.164318,0.592094,0.407906,0.119682,0.120702
112,24,0.325781,0.155159,0.147866,0.206878,0.164317,0.592044,0.407956,0.131026,0.127508
113,24,0.325981,0.155203,0.147268,0.206937,0.164611,0.592126,0.407874,0.114266,0.100426
114,24,0.326082,0.155346,0.146681,0.207128,0.164763,0.592083,0.407917,0.133015,0.132551
115,30,0.3259,0.155193,0.147383,0.206923,0.164601,0.591955,0.408045,0.13124,0.134741
116,30,0.326307,0.155117,0.146819,0.206823,0.164933,0.59183,0.40817,0.115244,0.119086
117,24,0.326389,0.155251,0.146282,0.207002,0.165076,0.591789,0.408211,0.133202,0.13264
118,24,0.327127,0.155281,0.145442,0.207042,0.165108,0.591617,0.408383,0.102041,0.102732
119,30,0.327683,0.155312,0.14478,0.207083,0.165141,0.591317,0.408683,0.10555,0.114165
120,30,0.327694,0.155356,0.144408,0.207141,0.165402,0.591185,0.408815,0.120137,0.123126
121,30,0.328074,0.155502,0.14353,0.207336,0.165558,0.591222,0.408778,0.1205,0.110961
122,30,0.327917,0.155611,0.1431,0.207482,0.16589,0.59129,0.40871,0.120472,0.110939
123,30,0.32764,0.15548,0.143826,0.207306,0.165749,0.591208,0.408792,0.134976,0.137451
124,30,0.327719,0.155502,0.143453,0.207337,0.165989,0.5912,0.4088,0.126307,0.12444
125,24,0.327522,0.155409,0.143968,0.207212,0.165889,0.591023,0.408977,0.121124,0.125594
126,30,0.327901,0.15545,0.14345,0.207266,0.165933,0.590956,0.409044,0.115726,0.113572
127,24,0.328224,0.155603,0.142608,0.20747,0.166096,0.590959,0.409041,0.124387,0.121346
128,30,0.328303,0.155625,0.142235,0.207501,0.166336,0.590951,0.409049,0.126305,0.124441
129,30,0.328239,0.155633,0.142057,0.207511,0.166559,0.590818,0.409182,0.119956,0.123039
130,24,0.328241,0.155729,0.141482,0.207638,0.16691,0.590779,0.409221,0.125008,0.124376
131,30,0.327963,0.155597,0.142209,0.207463,0.166768,0.590759,0.409241,0.134987,0.128759
132,30,0.328173,0.155696,0.14166,0.207595,0.166875,0.59063,0.40937,0.120329,0.123209
133,24,0.32834,0.155776,0.140726,0.207701,0.167457,0.590564,0.409436,0.12229,0.123318
134,24,0.329021,0.155869,0.139481,0.207825,0.167805,0.590393,0.409607,0.112567,0.118306
135,30,0.328943,0.155832,0.139684,0.207776,0.167765,0.590464,0.409536,0.112673,0.101181
136,30,0.32937,0.155896,0.139039,0.207861,0.167834,0.590408,0.409592,0.116425,0.114334
137,30,0.329298,0.155862,0.139227,0.207816,0.167798,0.590335,0.409665,0.135805,0.137799
138,30,0.329484,0.155735,0.139474,0.207646,0.167661,0.590147,0.409853,0.124911,0.132488
139,30,0.329438,0.155792,0.139124,0.207723,0.167922,0.590174,0.409826,0.12202,0.115246
140,30,0.329591,0.155727,0.139196,0.207636,0.167851,0.589983,0.410017,0.125553,0.13147
141,24,0.329675,0.155861,0.138653,0.207815,0.167996,0.589942,0.410058,0.133175,0.132633
142,30,0.329772,0.15583,0.138662,0.207773,0.167962,0.589836,0.410164,0.115558,0.117935
143,30,0.330339,0.155932,0.137747,0.207909,0.168072,0.58956,0.41044,0.10804,0.114918
144,24,0.330425,0.156067,0.137203,0.208089,0.168217,0.589523,0.410477,0.1252,0.124453
145,24,0.330705,0.155979,0.137221,0.207972,0.168123,0.589337,0.410663,0.111102,0.117577
146,24,0.330774,0.156011,0.137044,0.208015,0.168157,0.589332,0.410668,0.123604,0.121013
147,24,0.33048,0.155873,0.137809,0.20783,0.168008,0.589249,0.410751,0.128929,0.130917
148,30,0.330055,0.155855,0.137883,0.207806,0.168401,0.589251,0.410749,0.132419,0.129552
149,30,0.330253,0.15581,0.137836,0.207747,0.168354,0.589238,0.410762,0.115644,0.108622
150,30,0.330252,0.15581,0.137424,0.207747,0.168766,0.589181,0.410819,0.119622,0.120669
151,24,0.330322,0.15589,0.136833,0.207854,0.169101,0.589205,0.410795,0.123614,0.115895
152,30,0.330619,0.155898,0.136511,0.207864,0.169109,0.588981,0.411019,0.111343,0.118866
153,24,0.330971,0.156064,0.135592,0.208085,0.169289,0.588917,0.411083,0.122498,0.123383
154,24,0.331039,0.156096,0.135414,0.208128,0.169324,0.588912,0.411088,0.123602,0.121017
155,24,0.331115,0.156131,0.135216,0.208175,0.169362,0.588839,0.411161,0.129903,0.131331
156,24,0.331427,0.156274,0.134416,0.208366,0.169517,0.588839,0.411161,0.124145,0.121202
157,30,0.331045,0.156246,0.134482,0.208328,0.169899,0.588906,0.411094,0.1312,0.121971
158,24,0.331275,0.156126,0.134661,0.208168,0.169769,0.588721,0.411279,0.119393,0.125978
159,30,0.331644,0.156066,0.1345,0.208088,0.169703,0.588552,0.411448,0.108991,0.115455
160,30,0.332309,0.156271,0.133132,0.208362,0.169927,0.588432,0.411568,0.103187,0.101685
161,30,0.332183,0.156394,0.132836,0.208526,0.17006,0.588444,0.411556,0.126717,0.123279
162,30,0.33219,0.156398,0.132818,0.20853,0.170064,0.588307,0.411693,0.119528,0.122819
163,24,0.332296,0.156542,0.13222,0.208722,0.170221,0.588265,0.411735,0.132989,0.132542
164,24,0.3323,0.156638,0.131639,0.20885,0.170573,0.588226,0.411774,0.124951,0.124337
165,24,0.333069,0.156674,0.130499,0.208898,0.170861,0.588084,0.411916,0.110591,0.114653
166,24,0.333801,0.156692,0.129704,0.208923,0.170881,0.587945,0.412055,0.110898,0.114765
167,24,0.333806,0.156788,0.129121,0.209051,0.171234,0.587906,0.412094,0.124951,0.124341
168,30,0.333845,0.156593,0.129751,0.20879,0.171021,0.587713,0.412287,0.124405,0.132242
169,24,0.334098,0.156711,0.128845,0.208948,0.171398,0.587645,0.412355,0.1304,0.131545
170,30,0.334573,0.156682,0.128058,0.208909,0.171778,0.587524,0.412476,0.115549,0.119181
171,24,0.334814,0.156795,0.12743,0.209059,0.171902,0.587458,0.412542,0.12222,0.123262
172,30,0.335274,0.156777,0.127029,0.209036,0.171883,0.58744,0.41256,0.109317,0.103385
173,24,0.335331,0.156804,0.12688,0.209072,0.171912,0.587369,0.412631,0.130073,0.131401
174,24,0.33542,0.156939,0.126328,0.209252,0.172061,0.587329,0.412671,0.133148,0.132613
175,24,0.33551,0.157074,0.125775,0.209432,0.172209,0.587289,0.412711,0.133139,0.132613
176,24,0.335535,0.15718,0.12514,0.209573,0.172573,0.587248,0.412752,0.124758,0.124244
177,30,0.33583,0.157318,0.124369,0.209757,0.172725,0.587233,0.412767,0.120061,0.116228
178,30,0.33652,0.157363,0.123527,0.209817,0.172773,0.586998,0.413002,0.099984,0.105357
179,30,0.336887,0.157534,0.122358,0.210045,0.173177,0.587007,0.412993,0.114045,0.108832
180,24,0.33681,0.157591,0.121741,0.210122,0.173737,0.586962,0.413038,0.132701,0.132426
181,24,0.336816,0.157688,0.121154,0.21025,0.174091,0.586919,0.413081,0.132916,0.132516
182,30,0.337526,0.157608,0.120718,0.210144,0.174004,0.586602,0.413398,0.095775,0.107807
183,24,0.337759,0.157713,0.119876,0.210284,0.174368,0.5866,0.4134,0.12384,0.121093
184,30,0.338048,0.157635,0.119444,0.21018,0.174693,0.586416,0.413584,0.125214,0.132584
185,30,0.338381,0.157726,0.118582,0.210301,0.17501,0.586328,0.413672,0.117278,0.118489
186,30,0.338967,0.157849,0.117573,0.210465,0.175146,0.586278,0.413722,0.116838,0.114536
187,24,0.339145,0.157978,0.116951,0.210637,0.175289,0.586302,0.413698,0.123556,0.115864
188,30,0.340222,0.157903,0.116132,0.210537,0.175206,0.585967,0.414033,0.09529,0.109155
189,30,0.34065,0.157889,0.11534,0.210518,0.175603,0.585802,0.414198,0.10931,0.115568
190,24,0.340642,0.157885,0.115113,0.210514,0.175847,0.585728,0.414272,0.129682,0.13123
191,30,0.341396,0.157907,0.114284,0.210542,0.175871,0.585513,0.414487,0.106845,0.114484
192,30,0.341889,0.157886,0.113865,0.210514,0.175847,0.585347,0.414653,0.109204,0.115505
193,24,0.342817,0.157993,0.112566,0.210657,0.175967,0.58521,0.41479,0.111025,0.114811
194,30,0.343025,0.158088,0.11203,0.210784,0.176073,0.585192,0.414808,0.125415,0.123771
195,24,0.34295,0.158146,0.11141,0.210861,0.176633,0.585147,0.414853,0.132669,0.132416
196,30,0.342963,0.158188,0.111034,0.210918,0.176896,0.585016,0.414984,0.119975,0.123011
197,24,0.343059,0.158325,0.110469,0.2111,0.177049,0.584976,0.415024,0.133107,0.132597
198,24,0.343038,0.158315,0.110523,0.211087,0.177038,0.584903,0.415097,0.121526,0.122957
199,30,0.343339,0.158454,0.109743,0.211272,0.177193,0.584888,0.415112,0.119996,0.116216
200,24,0.343596,0.158496,0.10934,0.211328,0.17724,0.584699,0.415301,0.120275,0.124392
201,30,0.343302,0.158397,0.10976,0.211196,0.177345,0.584651,0.415349,0.125908,0.123911
202,30,0.343293,0.158393,0.10937,0.211191,0.177753,0.58464,0.41536,0.125884,0.124283
203,24,0.343122,0.158406,0.109496,0.211208,0.177767,0.584594,0.415406,0.132501,0.132333
204,30,0.343201,0.158429,0.109125,0.211238,0.178008,0.584586,0.415414,0.126198,0.124409
205,30,0.344229,0.158396,0.108208,0.211195,0.177971,0.58422,0.41578,0.090421,0.10601
206,30,0.344553,0.158256,0.10837,0.211008,0.177813,0.58396,0.41604,0.117295,0.124611
207,24,0.344876,0.1584,0.107547,0.2112,0.177976,0.583944,0.416056,0.115754,0.110473
208,30,0.345383,0.158569,0.106456,0.211426,0.178166,0.583859,0.416141,0.117593,0.118605
209,24,0.34546,0.158651,0.10585,0.211534,0.178505,0.583818,0.416182,0.13147,0.127743
210,30,0.346107,0.158464,0.105847,0.211286,0.178296,0.583496,0.416504,0.106274,0.119325
211,30,0.346489,0.15855,0.105168,0.2114,0.178392,0.58351,0.41649,0.122306,0.113717
212,30,0.346872,0.158591,0.104642,0.211455,0.178439,0.583444,0.416556,0.115484,0.113453
213,30,0.347096,0.158278,0.105501,0.211038,0.178087,0.583148,0.416852,0.114247,0.127525
214,24,0.347127,0.158384,0.104856,0.211179,0.178454,0.583107,0.416893,0.124675,0.124208
215,30,0.347208,0.158355,0.104464,0.21114,0.178833,0.583006,0.416994,0.122556,0.124589
216,30,0.347714,0.158392,0.103417,0.21119,0.179287,0.582894,0.417106,0.116271,0.119539
217,30,0.348707,0.1585,0.102051,0.211333,0.179409,0.582643,0.417357,0.098442,0.104202
218,30,0.348559,0.158609,0.101821,0.211479,0.179533,0.582577,0.417423,0.126824,0.12532
219,24,0.348986,0.158803,0.100719,0.211738,0.179753,0.582513,0.417487,0.122345,0.123301
220,24,0.349214,0.158903,0.100147,0.211871,0.179866,0.582495,0.417505,0.115537,0.110382
221,24,0.349897,0.158907,0.099449,0.211876,0.17987,0.582334,0.417666,0.102335,0.103219
222,30,0.349674,0.158842,0.099898,0.211789,0.179797,0.582289,0.417711,0.126119,0.123991
223,24,0.34946,0.158745,0.100448,0.21166,0.179687,0.582117,0.417883,0.121252,0.125566
224,30,0.350055,0.158868,0.099428,0.211824,0.179826,0.582067,0.417933,0.11667,0.114468
225,30,0.350352,0.158758,0.099509,0.211678,0.179702,0.581895,0.418105,0.108572,0.115199
226,30,0.350947,0.158881,0.098488,0.211842,0.179841,0.581845,0.418155,0.116663,0.114464
227,30,0.351093,0.158947,0.098114,0.21193,0.179916,0.581793,0.418207,0.119972,0.120796
228,30,0.351097,0.158949,0.098105,0.211932,0.179918,0.581658,0.418342,0.119516,0.122777
229,30,0.351094,0.158948,0.097699,0.21193,0.180328,0.581522,0.418478,0.119402,0.122732
230,24,0.351215,0.159093,0.097074,0.212124,0.180493,0.581483,0.418517,0.12487,0.124283
231,24,0.351544,0.159238,0.096242,0.212318,0.180658,0.581482,0.418518,0.123887,0.121117
232,30,0.351536,0.159235,0.096263,0.212313,0.180654,0.581559,0.418441,0.112825,0.101365
233,30,0.352156,0.159247,0.095599,0.21233,0.180668,0.581335,0.418665,0.105727,0.114091
234,24,0.352278,0.159393,0.094972,0.212524,0.180834,0.581296,0.418704,0.124862,0.124283
235,24,0.352268,0.159389,0.094749,0.212518,0.181077,0.581222,0.418778,0.129676,0.131208
236,30,0.352867,0.159456,0.093718,0.212608,0.181351,0.581064,0.418936,0.104396,0.106154
237,24,0.352651,0.159358,0.094274,0.212477,0.18124,0.580989,0.419011,0.129506,0.131137
238,24,0.352686,0.159464,0.093623,0.212619,0.181609,0.580946,0.419054,0.132722,0.13242
239,30,0.352604,0.159427,0.093833,0.212569,0.181567,0.580888,0.419112,0.119398,0.120542
240,30,0.353203,0.15944,0.09319,0.212586,0.181582,0.58077,0.41923,0.115713,0.119206
241,30,0.353859,0.159604,0.091963,0.212805,0.181769,0.580721,0.419279,0.116771,0.114514
242,30,0.354288,0.159656,0.091156,0.212874,0.182026,0.580534,0.419466,0.107635,0.113872
243,30,0.354206,0.159619,0.091367,0.212825,0.181984,0.580618,0.419382,0.119398,0.107379
244,30,0.354216,0.159659,0.091215,0.212879,0.18203,0.580566,0.419434,0.119973,0.120792
245,30,0.354588,0.159547,0.091236,0.212729,0.181902,0.580422,0.419578,0.108711,0.109009
246,30,0.35504,0.159526,0.090855,0.212701,0.181878,0.580314,0.419686,0.125609,0.125048
247,30,0.35554,0.159587,0.090141,0.212783,0.181948,0.580113,0.419887,0.113135,0.119662
248,24,0.355905,0.159539,0.089943,0.212719,0.181894,0.579825,0.420175,0.111163,0.118956
249,24,0.356149,0.159645,0.089083,0.21286,0.182262,0.579822,0.420178,0.12362,0.121014
250,30,0.356622,0.159636,0.088642,0.212848,0.182252,0.579512,0.420488,0.10396,0.113209
251,24,0.357087,0.159629,0.087952,0.212839,0.182492,0.579334,0.420666,0.11986,0.126027
252,24,0.357253,0.159704,0.08728,0.212938,0.182825,0.579265,0.420735,0.121777,0.123055
253,30,0.357289,0.159738,0.087124,0.212984,0.182865,0.579354,0.420646,0.119878,0.10757
254,30,0.357301,0.159778,0.086972,0.213038,0.182911,0.579302,0.420698,0.119949,0.120781
255,24,0.357472,0.1599,0.086379,0.2132,0.18305,0.579264,0.420736,0.131636,0.127784
256,30,0.357629,0.159956,0.086027,0.213274,0.183114,0.579258,0.420742,0.126327,0.124478
257,24,0.35799,0.160118,0.084855,0.21349,0.183548,0.57926,0.42074,0.124115,0.12129
258,30,0.357906,0.16008,0.085069,0.21344,0.183505,0.579202,0.420798,0.119409,0.120544
259,30,0.357815,0.160039,0.085302,0.213386,0.183458,0.579279,0.420721,0.11273,0.101343
260,24,0.357986,0.160116,0.084865,0.213488,0.183546,0.579266,0.420734,0.115632,0.11076
261,24,0.358064,0.160151,0.084665,0.213534,0.183586,0.579195,0.420805,0.1299,0.131297
262,24,0.357997,0.159957,0.085406,0.213276,0.183364,0.578975,0.421025,0.116695,0.123121
263,24,0.358168,0.160034,0.084968,0.213378,0.183452,0.578962,0.421038,0.115632,0.110755
264,30,0.358497,0.160167,0.083764,0.213556,0.184016,0.578945,0.421055,0.119638,0.116092
265,24,0.358821,0.160148,0.083505,0.213531,0.183995,0.578883,0.421117,0.111021,0.10832
266,24,0.359753,0.1601,0.082741,0.213467,0.18394,0.578691,0.421309,0.09577,0.097893
267,24,0.359831,0.160135,0.082542,0.213513,0.18398,0.57862,0.42138,0.129898,0.131293
268,30,0.359828,0.160134,0.082548,0.213511,0.183978,0.578486,0.421514,0.119505,0.122752
269,30,0.359878,0.159984,0.083019,0.213312,0.183807,0.578308,0.421692,0.125635,0.132721
270,30,0.36026,0.16014,0.082093,0.21352,0.183986,0.578296,0.421704,0.120084,0.116323
271,24,0.360267,0.160232,0.081767,0.213643,0.184091,0.578157,0.421843,0.124677,0.126638
272,24,0.360358,0.160273,0.081286,0.213697,0.184386,0.578086,0.421914,0.12992,0.131308
273,30,0.360472,0.160193,0.081448,0.213591,0.184295,0.577913,0.422087,0.115817,0.120794
274,24,0.360832,0.160353,0.080532,0.213804,0.184479,0.577849,0.422151,0.122213,0.123235
275,30,0.360991,0.160459,0.079787,0.213946,0.184816,0.577707,0.422293,0.129812,0.133546
276,30,0.3615,0.160432,0.079375,0.213909,0.184785,0.577587,0.422413,0.115382,0.119019
277,30,0.361292,0.160513,0.078888,0.214017,0.18529,0.577505,0.422495,0.136171,0.135662
278,30,0.361799,0.160484,0.078481,0.213979,0.185257,0.577385,0.422615,0.115379,0.119021
279,30,0.361964,0.160632,0.077802,0.214175,0.185427,0.57742,0.42258,0.122411,0.11549
280,24,0.362438,0.160842,0.076593,0.214456,0.18567,0.577423,0.422577,0.124171,0.121313
281,24,0.362777,0.160989,0.075744,0.214652,0.185839,0.577421,0.422579,0.123758,0.121072
282,30,0.36269,0.16095,0.075553,0.2146,0.186207,0.577412,0.422588,0.135537,0.129004
